lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0527	1395.0	602.0	1918.0	1585.0	393.0	3284.0	4058.0	3307.0	878.0	4947.0	2547.0	3280.0	1938.0	3403.0	676.0	1240.0	1402.0	740.0	1269.0	1516.0	3768.0	1114.0	4303.0	3207.0	838.0	5252.0	6133.0	4172.0	4059.0	4223.0	286.0	436.0	420.0	2578.0	81157.2	1164605.0	1597317.597683
sub-0528	1050.0	748.0	3322.0	2010.0	487.0	3081.0	4464.0	3603.0	889.0	6499.0	3169.0	3784.0	1964.0	3472.0	624.0	1620.0	1713.0	642.0	1425.0	1963.0	4452.0	931.0	5618.0	4730.0	1103.0	5982.0	7887.0	5214.0	4562.0	4113.0	293.0	589.0	479.0	2531.0	94859.3	1309803.0	1842102.943161
sub-0529	1106.0	607.0	2713.0	1289.0	374.0	2926.0	4487.0	3276.0	863.0	4626.0	2642.0	2769.0	2071.0	3158.0	618.0	1258.0	1631.0	845.0	1207.0	1187.0	4556.0	1318.0	5108.0	3854.0	675.0	6272.0	7823.0	5676.0	4112.0	4415.0	286.0	429.0	446.0	2191.0	86812.9	1168126.0	1679049.424843
sub-0530	1087.0	675.0	2888.0	1730.0	487.0	3744.0	5380.0	4644.0	1232.0	5676.0	3036.0	3680.0	2092.0	3885.0	618.0	1423.0	1699.0	795.0	1609.0	1560.0	4563.0	1364.0	5412.0	3927.0	996.0	7402.0	8634.0	5649.0	3801.0	3917.0	238.0	472.0	416.0	2413.0	97139.4	1290884.0	1751178.085217
sub-0531	972.0	819.0	2607.0	1574.0	411.0	3470.0	4908.0	4545.0	1094.0	4956.0	2964.0	3363.0	2148.0	3894.0	651.0	1494.0	1579.0	892.0	1234.0	1472.0	4645.0	1372.0	5620.0	4284.0	887.0	6785.0	7938.0	6703.0	4561.0	4526.0	314.0	676.0	418.0	2588.0	96360.5	1264907.0	1795308.655772
sub-0532	964.0	523.0	2457.0	1710.0	599.0	3408.0	5177.0	3722.0	970.0	6260.0	2784.0	3095.0	1876.0	3285.0	608.0	1552.0	1665.0	759.0	1387.0	1292.0	3676.0	1142.0	4993.0	3455.0	941.0	6725.0	8189.0	5868.0	4027.0	4306.0	222.0	446.0	524.0	2323.0	90927.7	1229392.0	1730572.431714
sub-0533	1003.0	864.0	1872.0	1504.0	509.0	3054.0	4163.0	3628.0	1083.0	5204.0	2540.0	3033.0	1784.0	3595.0	649.0	1367.0	1501.0	707.0	1203.0	1359.0	3838.0	1359.0	4523.0	3658.0	750.0	5714.0	7567.0	5277.0	4052.0	3211.0	254.0	427.0	425.0	2425.0	84096.8	1219467.0	1718567.829059
sub-0534	995.0	771.0	2187.0	1630.0	363.0	3311.0	4436.0	3871.0	989.0	4757.0	2920.0	3125.0	1908.0	3533.0	686.0	1362.0	1503.0	741.0	1403.0	1242.0	4199.0	1346.0	4795.0	4715.0	1111.0	6875.0	8588.0	6278.0	4539.0	4740.0	272.0	515.0	464.0	2865.0	93033.5	1256869.0	1739998.176775
sub-0535	1065.0	679.0	2379.0	1256.0	440.0	3180.0	4720.0	3371.0	1269.0	6018.0	2575.0	3589.0	1675.0	3637.0	659.0	1341.0	1693.0	804.0	1563.0	1179.0	4259.0	1165.0	4823.0	4088.0	956.0	6665.0	7917.0	5195.0	4242.0	3988.0	280.0	505.0	498.0	2329.0	89996.7	1250176.0	1368345.305504
sub-0536	949.0	694.0	2079.0	1194.0	440.0	3118.0	4388.0	3103.0	720.0	3750.0	2578.0	2367.0	2205.0	2689.0	530.0	1321.0	1387.0	606.0	1085.0	1091.0	3962.0	1112.0	5011.0	3286.0	870.0	4904.0	6907.0	4619.0	3957.0	3649.0	219.0	419.0	473.0	2100.0	77765.6	1020820.0	1497206.172725
sub-0537	827.0	524.0	1880.0	1665.0	448.0	2989.0	4070.0	2950.0	802.0	5017.0	2520.0	3151.0	1976.0	2548.0	636.0	1309.0	1533.0	661.0	1181.0	1614.0	3508.0	1019.0	4434.0	3634.0	648.0	4627.0	6102.0	4960.0	2924.0	2722.0	236.0	449.0	347.0	1958.0	75867.2	1065021.0	1356479.702808
sub-0538	1056.0	452.0	2023.0	1957.0	343.0	3569.0	5352.0	3458.0	1109.0	5521.0	3038.0	3583.0	1950.0	3336.0	691.0	1356.0	1799.0	1037.0	1944.0	1888.0	3820.0	1193.0	4659.0	4278.0	1238.0	6467.0	8684.0	6998.0	4144.0	4667.0	214.0	464.0	487.0	2682.0	95440.8	1250159.0	1685653.952781
sub-0539	925.0	662.0	1834.0	1924.0	486.0	3347.0	3633.0	3157.0	1055.0	5141.0	2386.0	3593.0	1825.0	2851.0	746.0	1189.0	1435.0	740.0	1383.0	1885.0	4000.0	1162.0	4148.0	3695.0	885.0	5309.0	6209.0	5462.0	4140.0	4107.0	260.0	471.0	499.0	2199.0	82729.8	1075410.0	1407279.091789
sub-0540	1191.0	574.0	1929.0	1862.0	390.0	3158.0	5599.0	3165.0	877.0	5764.0	3009.0	3423.0	2503.0	3754.0	662.0	1569.0	1414.0	923.0	1495.0	1552.0	4222.0	1276.0	4731.0	4173.0	976.0	7179.0	8825.0	7221.0	4672.0	6161.0	336.0	492.0	424.0	2540.0	98032.5	1342866.0	1972589.80762
sub-0541	814.0	609.0	1697.0	1213.0	365.0	2488.0	3553.0	3275.0	999.0	4817.0	2537.0	2578.0	1851.0	2782.0	671.0	1290.0	1461.0	646.0	1241.0	1047.0	3623.0	1092.0	4240.0	3319.0	767.0	5408.0	6699.0	4808.0	3650.0	3879.0	265.0	454.0	437.0	2104.0	76676.1	1021599.0	1421294.236142
sub-0542	1080.0	711.0	2243.0	1830.0	734.0	3698.0	4683.0	4186.0	1015.0	4820.0	2621.0	2293.0	1862.0	3359.0	705.0	1493.0	2128.0	842.0	1484.0	1046.0	4241.0	1302.0	5113.0	4988.0	966.0	8067.0	7962.0	6476.0	4721.0	5396.0	258.0	577.0	675.0	2915.0	96485.2	1335979.0	1853739.005076
sub-0543	704.0	932.0	2123.0	1455.0	463.0	2970.0	3638.0	2841.0	896.0	5154.0	2831.0	2815.0	2070.0	2807.0	729.0	1467.0	1712.0	875.0	1569.0	1260.0	4249.0	1003.0	5119.0	3385.0	852.0	6487.0	7761.0	5263.0	3803.0	4812.0	282.0	547.0	387.0	2420.0	85654.7	1200614.0	1638704.881204
sub-0544	1016.0	478.0	2032.0	1348.0	365.0	3027.0	3612.0	3056.0	705.0	4861.0	2415.0	2453.0	1732.0	2736.0	625.0	1258.0	1421.0	581.0	953.0	1115.0	3905.0	979.0	4247.0	3320.0	739.0	4355.0	6444.0	4319.0	3340.0	3449.0	264.0	397.0	410.0	1882.0	73720.1	999712.0	1431047.925296
sub-0545	1155.0	667.0	2613.0	1724.0	520.0	3318.0	4600.0	3897.0	986.0	5026.0	2999.0	3104.0	2261.0	3750.0	688.0	1645.0	1661.0	933.0	1432.0	1524.0	4653.0	1223.0	5723.0	5306.0	1022.0	7868.0	8894.0	5847.0	5054.0	4400.0	273.0	525.0	509.0	2850.0	98536.2	1351962.0	1796516.12823
sub-0546	1072.0	660.0	2028.0	1635.0	315.0	2623.0	4194.0	3203.0	876.0	4722.0	2708.0	2318.0	1744.0	2935.0	670.0	1169.0	1478.0	698.0	1383.0	1286.0	3672.0	1088.0	4790.0	3658.0	688.0	5190.0	6751.0	4692.0	3510.0	3974.0	227.0	428.0	346.0	2249.0	78970.8	1064121.0	1424271.755791
sub-0547	1008.0	722.0	2184.0	1653.0	482.0	3318.0	4594.0	3918.0	996.0	4910.0	2645.0	3208.0	1822.0	3708.0	589.0	1226.0	1644.0	705.0	1288.0	1261.0	4306.0	1346.0	4693.0	3986.0	939.0	6221.0	7946.0	6322.0	3804.0	4224.0	245.0	448.0	479.0	2716.0	89556.0	1176637.0	1596727.028751
sub-0548	881.0	357.0	1852.0	1233.0	536.0	2649.0	4333.0	2874.0	715.0	4662.0	2392.0	2606.0	1692.0	3032.0	524.0	1184.0	1593.0	681.0	1229.0	1105.0	3315.0	855.0	3911.0	3385.0	401.0	4528.0	6108.0	4863.0	3299.0	3165.0	194.0	421.0	360.0	1986.0	72917.2	973038.0	1316427.679797
sub-0549	1178.0	599.0	2614.0	1398.0	673.0	2913.0	5037.0	4212.0	1072.0	4470.0	3372.0	2953.0	2056.0	4144.0	633.0	1120.0	1683.0	896.0	1347.0	1456.0	4247.0	1216.0	4851.0	4330.0	927.0	6882.0	7415.0	5847.0	4551.0	4381.0	291.0	488.0	476.0	2543.0	92264.2	1231193.0	1708662.495998
sub-0550	1251.0	827.0	2093.0	2051.0	315.0	3293.0	5128.0	4017.0	772.0	6032.0	3066.0	3332.0	2105.0	3687.0	670.0	1590.0	1627.0	786.0	1317.0	1645.0	4569.0	1092.0	4784.0	3826.0	1072.0	7133.0	7813.0	6134.0	4286.0	4616.0	263.0	513.0	462.0	2311.0	94467.3	1237358.0	1789427.809456
sub-0551	1010.0	746.0	1935.0	1650.0	700.0	3684.0	4697.0	3877.0	998.0	6013.0	2845.0	3250.0	1933.0	3393.0	636.0	1347.0	1577.0	768.0	1483.0	1546.0	4297.0	1135.0	5116.0	4507.0	1108.0	5906.0	7616.0	5733.0	4608.0	3480.0	289.0	500.0	488.0	2331.0	91198.0	1266280.0	1791892.61389
sub-0552	939.0	880.0	2876.0	1269.0	563.0	3003.0	4320.0	3722.0	840.0	4007.0	2388.0	2627.0	1681.0	3168.0	650.0	1231.0	1443.0	641.0	1093.0	1026.0	3851.0	1188.0	5219.0	3460.0	957.0	5259.0	6883.0	4692.0	3592.0	3574.0	230.0	438.0	390.0	1937.0	79956.5	1075833.0	1443573.269616
sub-0553	929.0	596.0	2157.0	1856.0	359.0	3637.0	5001.0	4703.0	1077.0	6200.0	2752.0	3964.0	2353.0	4165.0	729.0	1335.0	1581.0	715.0	1210.0	1644.0	4909.0	1390.0	5622.0	4677.0	930.0	5902.0	8382.0	6369.0	4822.0	4471.0	247.0	514.0	415.0	2563.0	98175.0	1331541.0	1816903.779149
sub-0554	1097.0	922.0	2409.0	1482.0	338.0	3565.0	4898.0	3821.0	1148.0	6024.0	2867.0	3230.0	1936.0	3668.0	763.0	1801.0	1561.0	765.0	1398.0	1272.0	4434.0	1550.0	5099.0	4049.0	975.0	6306.0	8596.0	5612.0	4543.0	4745.0	290.0	446.0	576.0	2436.0	94613.3	1344232.0	1936405.308742
sub-0555	906.0	541.0	1794.0	1510.0	390.0	2727.0	3734.0	2445.0	1041.0	5217.0	2429.0	3068.0	1869.0	2620.0	631.0	1039.0	1425.0	733.0	1456.0	1477.0	3773.0	994.0	3994.0	3734.0	711.0	5410.0	7104.0	5293.0	3819.0	4265.0	222.0	402.0	426.0	2171.0	79362.9	1130294.0	1568966.713104
sub-0556	1141.0	791.0	2834.0	1511.0	572.0	4348.0	5524.0	4209.0	1055.0	5718.0	2807.0	3185.0	2332.0	3640.0	674.0	1692.0	1878.0	673.0	1148.0	1345.0	4956.0	1462.0	5226.0	3970.0	1066.0	7542.0	8116.0	5774.0	4134.0	4341.0	303.0	478.0	409.0	2157.0	97010.6	1304511.0	1773039.879374
sub-0557	1070.0	532.0	2490.0	1510.0	379.0	3073.0	4909.0	3754.0	1045.0	4614.0	2423.0	3355.0	2022.0	3537.0	643.0	1210.0	1176.0	702.0	1126.0	1575.0	3944.0	884.0	4929.0	3679.0	998.0	6698.0	7372.0	5447.0	3897.0	4116.0	260.0	408.0	400.0	1911.0	86087.0	1184415.0	1665014.504163
sub-0558	812.0	676.0	1905.0	1471.0	448.0	2937.0	4400.0	3625.0	1219.0	5030.0	2893.0	3388.0	2064.0	3371.0	546.0	1156.0	1465.0	728.0	1108.0	1436.0	4217.0	1309.0	4434.0	3753.0	927.0	5983.0	6996.0	4971.0	3362.0	3813.0	251.0	486.0	459.0	2276.0	83907.9	1167870.0	1487048.400303
sub-0559	1267.0	744.0	2873.0	1841.0	507.0	2980.0	4875.0	3997.0	1371.0	6170.0	3038.0	3780.0	1864.0	3539.0	797.0	1179.0	2154.0	820.0	1930.0	1977.0	4689.0	1194.0	5254.0	4684.0	1043.0	6580.0	8498.0	5614.0	3908.0	4897.0	288.0	553.0	446.0	2938.0	98286.3	1321604.0	1835315.97927
sub-0560	1080.0	605.0	2118.0	1560.0	438.0	3155.0	5044.0	3559.0	1042.0	5741.0	2826.0	3081.0	1997.0	3251.0	695.0	1338.0	1538.0	684.0	1299.0	1124.0	4029.0	1231.0	5117.0	3907.0	854.0	5668.0	6697.0	4750.0	4002.0	3884.0	255.0	558.0	405.0	2479.0	86011.4	1189718.0	1697377.16882
sub-0561	1134.0	802.0	2608.0	1854.0	429.0	3468.0	4741.0	3945.0	1032.0	5771.0	2748.0	3707.0	2220.0	3731.0	667.0	1217.0	1694.0	687.0	1145.0	1640.0	4472.0	1070.0	4825.0	4240.0	914.0	5939.0	7160.0	5692.0	4342.0	4232.0	297.0	461.0	480.0	2324.0	91678.9	1211540.0	1694344.230287
sub-0562	1335.0	802.0	2200.0	1483.0	557.0	3312.0	5276.0	3848.0	941.0	5425.0	3079.0	2801.0	2241.0	4122.0	788.0	1316.0	1886.0	740.0	1529.0	1229.0	4341.0	1205.0	4714.0	4452.0	867.0	6009.0	8396.0	5579.0	4121.0	4273.0	241.0	593.0	435.0	2566.0	92699.9	1272505.0	1788281.699844
sub-0563	864.0	507.0	1999.0	1218.0	376.0	2718.0	3919.0	2890.0	758.0	4226.0	2381.0	2804.0	1853.0	2934.0	502.0	1193.0	1423.0	573.0	1175.0	1215.0	3478.0	934.0	3982.0	3552.0	752.0	4737.0	6350.0	5242.0	3391.0	3243.0	259.0	366.0	398.0	1894.0	74105.6	1059664.0	1512594.970627
sub-0564	1056.0	496.0	1784.0	1374.0	332.0	3836.0	4886.0	3378.0	949.0	5826.0	3223.0	2884.0	2323.0	3470.0	711.0	1439.0	1685.0	871.0	1546.0	1544.0	3660.0	1039.0	4471.0	3827.0	792.0	6376.0	7735.0	5134.0	4151.0	3991.0	261.0	511.0	494.0	2489.0	88526.5	1237012.0	1822669.657451
sub-0565	1096.0	499.0	2680.0	1837.0	447.0	3528.0	6377.0	4889.0	1096.0	5822.0	2867.0	2796.0	1911.0	4532.0	759.0	1672.0	2016.0	732.0	1767.0	1032.0	4024.0	1596.0	5527.0	4462.0	1024.0	6450.0	8300.0	5971.0	4444.0	4921.0	272.0	433.0	417.0	2526.0	98713.0	1349606.0	1824045.33381
sub-0566	976.0	595.0	2234.0	1670.0	583.0	2834.0	4403.0	3500.0	834.0	5497.0	2817.0	3620.0	2125.0	3270.0	656.0	1320.0	1741.0	698.0	1453.0	1691.0	4112.0	1037.0	4852.0	4583.0	869.0	5629.0	7933.0	5765.0	4173.0	3742.0	236.0	511.0	423.0	2344.0	88715.2	1231636.0	1605518.409881
sub-0567	1012.0	568.0	1915.0	2071.0	651.0	3566.0	5467.0	4099.0	1085.0	6576.0	3241.0	4063.0	1925.0	3781.0	675.0	1581.0	2224.0	909.0	1687.0	1944.0	4097.0	1181.0	5462.0	4668.0	1070.0	6245.0	7770.0	6713.0	4456.0	4189.0	232.0	588.0	397.0	2356.0	98459.7	1302975.0	1605410.053243
sub-0568	1136.0	639.0	3125.0	1948.0	293.0	3746.0	4847.0	4433.0	1253.0	6497.0	3404.0	4022.0	2299.0	3970.0	742.0	1762.0	3024.0	1012.0	2094.0	1790.0	5244.0	1208.0	6279.0	5026.0	1149.0	6692.0	9733.0	7791.0	4972.0	4894.0	290.0	526.0	491.0	3367.0	109695.0	1468222.0	1935640.162505
sub-0569	979.0	744.0	2192.0	1620.0	644.0	3313.0	5129.0	3277.0	786.0	5543.0	2939.0	3157.0	2162.0	2784.0	711.0	1484.0	1347.0	707.0	1072.0	1485.0	3772.0	1155.0	4466.0	3380.0	943.0	5526.0	7550.0	4755.0	3610.0	3769.0	247.0	380.0	383.0	2010.0	84018.7	1176155.0	1598239.439172
sub-0570	1134.0	556.0	2670.0	1446.0	684.0	3393.0	4766.0	3846.0	859.0	5952.0	2814.0	2932.0	2039.0	3396.0	778.0	1269.0	1489.0	687.0	1333.0	1501.0	3899.0	1360.0	4873.0	3151.0	1133.0	5949.0	8074.0	4762.0	4094.0	3594.0	254.0	507.0	590.0	2370.0	88140.9	1205749.0	1646708.695834
sub-0571	955.0	493.0	2240.0	1600.0	385.0	2583.0	4233.0	3302.0	1093.0	4691.0	2609.0	3139.0	1807.0	3252.0	627.0	1210.0	1468.0	604.0	1206.0	1501.0	4167.0	1020.0	4842.0	3623.0	724.0	5195.0	7496.0	4845.0	3797.0	3555.0	286.0	441.0	406.0	2537.0	81929.1	1084398.0	1520328.975915
sub-0572	1231.0	903.0	3162.0	1988.0	434.0	4477.0	5293.0	3852.0	1693.0	6438.0	3528.0	3848.0	2470.0	4282.0	854.0	1591.0	1979.0	932.0	2072.0	1778.0	4263.0	1175.0	6046.0	5136.0	1315.0	8169.0	9256.0	7724.0	5557.0	5517.0	337.0	490.0	590.0	2993.0	111347.0	1571416.0	2053811.86408
sub-0573	1121.0	543.0	2021.0	1893.0	449.0	3090.0	5768.0	3986.0	1133.0	6698.0	3161.0	3173.0	2223.0	3927.0	634.0	1382.0	1582.0	904.0	1566.0	1522.0	4248.0	1006.0	5069.0	4349.0	940.0	6032.0	7394.0	5710.0	4238.0	3989.0	276.0	496.0	397.0	2271.0	93186.8	1285950.0	1744475.684891
sub-0574	1137.0	733.0	2505.0	1701.0	475.0	3347.0	5287.0	4228.0	1047.0	5352.0	2977.0	2924.0	1940.0	3907.0	622.0	1397.0	1513.0	806.0	1372.0	1370.0	4276.0	1244.0	5032.0	4216.0	847.0	6197.0	7591.0	5813.0	4409.0	4406.0	253.0	565.0	420.0	3081.0	92989.7	1212691.0	1652685.790671
sub-0575	1180.0	556.0	2170.0	1306.0	318.0	3352.0	5253.0	4749.0	1035.0	5494.0	2988.0	3750.0	2209.0	3867.0	700.0	1682.0	2214.0	894.0	1880.0	1410.0	4672.0	1368.0	4554.0	4102.0	952.0	7161.0	7711.0	6289.0	4879.0	5181.0	281.0	473.0	503.0	2359.0	97477.3	1233311.0	1743168.838453
sub-0576	1257.0	592.0	2886.0	1476.0	434.0	3232.0	5240.0	4104.0	1175.0	6173.0	3201.0	3001.0	2084.0	3488.0	641.0	1490.0	1763.0	787.0	1436.0	1476.0	4425.0	1272.0	5438.0	4670.0	1115.0	6036.0	8573.0	7062.0	4554.0	3882.0	279.0	475.0	462.0	2845.0	97021.4	1326292.0	1850166.543934
sub-0577	1014.0	702.0	2103.0	1374.0	562.0	3231.0	4041.0	3193.0	987.0	4657.0	2525.0	3107.0	1834.0	2997.0	659.0	1352.0	1455.0	646.0	1256.0	1527.0	3868.0	1108.0	4767.0	3358.0	746.0	6251.0	6489.0	5480.0	3490.0	3324.0	236.0	515.0	362.0	2231.0	81424.0	1119286.0	1557321.460481
sub-0578	989.0	655.0	1813.0	1570.0	483.0	3538.0	4721.0	3497.0	728.0	5075.0	2977.0	2959.0	1900.0	3410.0	696.0	1380.0	1739.0	777.0	1353.0	1299.0	3732.0	1188.0	4238.0	4016.0	968.0	4954.0	7048.0	5087.0	3951.0	3109.0	315.0	463.0	395.0	2228.0	83243.0	1068923.0	1503083.177205
sub-0579	1098.0	714.0	2355.0	594.0	565.0	3673.0	5737.0	4385.0	1027.0	5601.0	2766.0	3622.0	1946.0	3887.0	747.0	1391.0	1756.0	772.0	1591.0	867.0	4742.0	1371.0	4760.0	3797.0	791.0	6185.0	7462.0	5377.0	4006.0	4034.0	269.0	444.0	390.0	2908.0	91535.5	1257346.0	1375405.899743
sub-0580	984.0	613.0	2878.0	1723.0	626.0	4054.0	5303.0	3538.0	1111.0	6397.0	3010.0	2940.0	2285.0	3315.0	711.0	1775.0	2221.0	865.0	1853.0	1405.0	4640.0	1506.0	5353.0	4462.0	887.0	6419.0	8817.0	5357.0	4733.0	4310.0	248.0	578.0	487.0	2561.0	97958.1	1394761.0	1942944.414636
sub-0581	809.0	727.0	2239.0	1771.0	571.0	3438.0	4328.0	3451.0	941.0	6480.0	2911.0	2969.0	2142.0	3156.0	727.0	1740.0	1587.0	753.0	1455.0	1604.0	4188.0	1080.0	5132.0	4218.0	993.0	6416.0	7750.0	5535.0	3847.0	3405.0	281.0	555.0	509.0	2424.0	90131.3	1292051.0	1890672.094809
sub-0582	781.0	467.0	1661.0	1215.0	382.0	2614.0	2903.0	2938.0	830.0	4019.0	2353.0	2912.0	1565.0	2506.0	562.0	1179.0	1381.0	655.0	1384.0	1176.0	3729.0	1043.0	3959.0	2996.0	653.0	4079.0	6967.0	4029.0	3210.0	3715.0	237.0	416.0	396.0	2374.0	71289.6	971539.0	1337198.723479
sub-0583	709.0	561.0	2901.0	1693.0	499.0	3346.0	4327.0	4054.0	1033.0	5814.0	2744.0	3184.0	2079.0	3128.0	655.0	1262.0	2013.0	628.0	1391.0	1639.0	3831.0	1287.0	4968.0	4277.0	790.0	6188.0	7123.0	5924.0	4135.0	4575.0	283.0	505.0	501.0	2408.0	90450.6	1267534.0	1786244.92897
sub-0584	1119.0	543.0	2086.0	1912.0	618.0	3794.0	4697.0	3513.0	1158.0	7057.0	2532.0	3756.0	1755.0	3285.0	633.0	1228.0	1368.0	696.0	1264.0	1837.0	4339.0	982.0	4451.0	3666.0	668.0	5328.0	7910.0	6096.0	4175.0	3226.0	242.0	509.0	444.0	2465.0	89352.7	1204776.0	1717741.746857
sub-0585	798.0	693.0	1867.0	1288.0	455.0	3102.0	4202.0	3315.0	1189.0	4590.0	2530.0	2870.0	1987.0	3112.0	716.0	1300.0	1381.0	713.0	1475.0	1070.0	4176.0	1254.0	4709.0	4608.0	812.0	5992.0	7595.0	5680.0	4298.0	4635.0	236.0	407.0	519.0	2091.0	85648.8	1156511.0	1621016.244927
sub-0586	1153.0	501.0	2792.0	1545.0	445.0	3201.0	5100.0	3603.0	1079.0	5384.0	2684.0	2512.0	1642.0	3837.0	623.0	1229.0	1450.0	737.0	1167.0	1319.0	3874.0	1076.0	5085.0	3835.0	960.0	7233.0	7445.0	7172.0	3746.0	4158.0	237.0	462.0	389.0	2445.0	90114.9	1160876.0	1660602.807724
sub-0587	1007.0	418.0	2065.0	1409.0	484.0	2985.0	4278.0	2615.0	751.0	4940.0	2367.0	2463.0	1795.0	2704.0	578.0	1300.0	1386.0	664.0	1347.0	1227.0	3635.0	1093.0	4348.0	3509.0	781.0	4666.0	6740.0	4655.0	3468.0	3568.0	253.0	356.0	392.0	2107.0	76349.1	1043785.0	1416980.4061
sub-0588	671.0	584.0	1907.0	1360.0	434.0	2450.0	3391.0	2660.0	849.0	4835.0	2631.0	2488.0	1916.0	2696.0	622.0	1145.0	1385.0	672.0	1356.0	1219.0	3533.0	1164.0	4097.0	3287.0	625.0	4929.0	6492.0	4283.0	3862.0	3042.0	264.0	430.0	484.0	2253.0	74011.4	1035424.0	1368179.306828
sub-0589	1145.0	601.0	3370.0	1617.0	743.0	3378.0	5817.0	5019.0	1163.0	5118.0	2790.0	3252.0	2380.0	3792.0	683.0	1305.0	1689.0	741.0	1304.0	1424.0	3940.0	1152.0	5485.0	4370.0	796.0	6555.0	8374.0	6084.0	4466.0	4070.0	255.0	531.0	460.0	2708.0	96574.1	1285226.0	1790643.470531
sub-0590	1227.0	502.0	2517.0	2156.0	443.0	3190.0	4784.0	3519.0	1015.0	5959.0	2562.0	3523.0	1785.0	3528.0	624.0	1531.0	1392.0	838.0	1292.0	1856.0	4391.0	1257.0	5077.0	3840.0	827.0	6471.0	6691.0	5753.0	4285.0	5496.0	286.0	552.0	402.0	2681.0	92243.0	1186583.0	1620754.673851
sub-0591	1062.0	715.0	2471.0	1397.0	548.0	3407.0	4144.0	3543.0	840.0	4975.0	2747.0	2975.0	2273.0	3635.0	674.0	1562.0	1518.0	664.0	1182.0	1181.0	4638.0	1387.0	4913.0	3998.0	840.0	6140.0	7817.0	5421.0	3949.0	5398.0	291.0	548.0	456.0	2453.0	89681.7	1202179.0	1643851.329449
sub-0592	1087.0	838.0	2768.0	1905.0	376.0	4001.0	4882.0	3836.0	1153.0	5727.0	3499.0	3384.0	2113.0	3335.0	596.0	1363.0	1503.0	859.0	1778.0	1548.0	4371.0	1173.0	5492.0	4423.0	1241.0	6867.0	7096.0	5892.0	4410.0	4224.0	259.0	545.0	568.0	3145.0	96252.0	1316699.0	1912069.028728
sub-0593	952.0	474.0	2500.0	1360.0	526.0	3471.0	3929.0	3614.0	725.0	4270.0	2561.0	2133.0	1690.0	3016.0	591.0	1310.0	1353.0	730.0	1196.0	970.0	3549.0	1007.0	4674.0	3596.0	722.0	5439.0	7075.0	5845.0	3897.0	5090.0	267.0	457.0	435.0	2425.0	81847.0	1102574.0	1535978.378534
sub-0594	973.0	525.0	3216.0	1930.0	473.0	3658.0	4815.0	3791.0	1178.0	5595.0	3297.0	2831.0	2279.0	3465.0	632.0	1530.0	1353.0	811.0	1306.0	1475.0	5145.0	1300.0	5772.0	4909.0	1227.0	7400.0	9899.0	6326.0	4200.0	4419.0	297.0	473.0	489.0	2612.0	99595.7	1298279.0	1772356.464359
sub-0595	1019.0	636.0	2849.0	2003.0	486.0	3944.0	4754.0	4894.0	1239.0	6783.0	3197.0	3693.0	2023.0	4195.0	739.0	1603.0	2152.0	865.0	1559.0	1807.0	4701.0	1294.0	5454.0	4844.0	1200.0	7818.0	9263.0	6729.0	4835.0	4462.0	308.0	656.0	518.0	2749.0	105162.0	1478522.0	2132787.761941
sub-0596	1034.0	671.0	2739.0	2020.0	450.0	3026.0	5097.0	3810.0	1025.0	6333.0	2907.0	3244.0	1891.0	3719.0	571.0	1434.0	2430.0	764.0	1618.0	1835.0	4568.0	1544.0	5853.0	3627.0	939.0	6391.0	9178.0	5185.0	3880.0	3246.0	285.0	446.0	451.0	2406.0	94606.9	1255295.0	1795941.399374
sub-0597	1343.0	531.0	2165.0	1778.0	420.0	2981.0	4758.0	2919.0	1132.0	5477.0	2624.0	2923.0	1870.0	3523.0	560.0	1173.0	1310.0	773.0	1260.0	1398.0	3931.0	1050.0	4470.0	4331.0	1029.0	5820.0	7314.0	6080.0	4515.0	4417.0	255.0	471.0	454.0	2295.0	87331.1	1121379.0	1669158.289988
sub-0598	1042.0	622.0	1996.0	1553.0	580.0	3176.0	4616.0	3294.0	1070.0	5055.0	2988.0	3685.0	2231.0	3152.0	576.0	1300.0	1742.0	775.0	1527.0	1369.0	4919.0	1596.0	5161.0	4515.0	940.0	6290.0	7393.0	6408.0	3802.0	4787.0	304.0	430.0	409.0	2581.0	91868.1	1312518.0	1759441.968138
sub-0599	811.0	401.0	1949.0	1724.0	385.0	2892.0	3844.0	3049.0	921.0	5183.0	2529.0	3171.0	1569.0	2613.0	624.0	1199.0	1570.0	648.0	1276.0	1702.0	3699.0	826.0	4041.0	3527.0	699.0	4455.0	5775.0	5016.0	3158.0	3774.0	226.0	427.0	382.0	2312.0	76336.6	1049024.0	1381894.278966
