lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
sub-0283	3182.0	2415.0	7402.0	3504.0	2425.0	11419.0	13765.0	12565.0	3481.0	14782.0	8411.0	6913.0	6010.0	12811.0	2438.0	3040.0	6464.0	2437.0	4526.0	2107.0	11185.0	3844.0	14713.0	10006.0	3005.0	17698.0	27497.0	12528.0	14471.0	14893.0	870.0	2648.0	1319.0	7506.0	1378249.0	1698242.011962
sub-0284	2391.0	1860.0	5573.0	2211.0	2544.0	8669.0	8820.0	10538.0	2176.0	9797.0	7491.0	3684.0	4735.0	9087.0	2030.0	3257.0	4271.0	2524.0	2892.0	1500.0	8368.0	3137.0	11714.0	9302.0	2281.0	13533.0	20718.0	13899.0	11414.0	12985.0	813.0	2699.0	1248.0	6497.0	1049125.0	1503604.28189
sub-0285	2121.0	2512.0	7053.0	2832.0	1798.0	6908.0	11544.0	10772.0	2448.0	12171.0	7620.0	6802.0	4314.0	10462.0	2166.0	3607.0	4208.0	2620.0	3650.0	1775.0	9041.0	3474.0	13129.0	8520.0	2760.0	16366.0	22218.0	13239.0	11104.0	10288.0	756.0	2117.0	1049.0	6898.0	1128583.0	1638764.861385
sub-0286	1535.0	880.0	6736.0	2931.0	1771.0	8554.0	10238.0	9548.0	2672.0	11925.0	7141.0	4958.0	4454.0	9569.0	1919.0	3033.0	4447.0	1985.0	2947.0	1955.0	7436.0	2234.0	11608.0	8061.0	1896.0	12984.0	21123.0	11667.0	9252.0	6879.0	662.0	2502.0	732.0	6118.0	1071869.0	1446301.714345
sub-0287	1718.0	1396.0	5163.0	2646.0	2327.0	9459.0	10846.0	11121.0	2561.0	11261.0	8290.0	6672.0	4876.0	10869.0	2189.0	3446.0	4825.0	2877.0	3723.0	1734.0	9355.0	3010.0	14075.0	9695.0	1935.0	15600.0	23558.0	11925.0	10962.0	11295.0	921.0	2355.0	1188.0	7722.0	1115196.0	1580849.982225
sub-0288	2886.0	2423.0	7887.0	2612.0	1963.0	9537.0	14477.0	12881.0	3418.0	11331.0	9297.0	6144.0	6531.0	13249.0	2418.0	3955.0	5200.0	3168.0	3905.0	1229.0	9674.0	4243.0	15051.0	10826.0	3683.0	21250.0	25767.0	15620.0	13013.0	14568.0	1133.0	2750.0	1066.0	7494.0	1330418.0	1777087.302429
sub-0289	2688.0	1909.0	5563.0	3042.0	2318.0	9003.0	15307.0	13161.0	2760.0	13903.0	8464.0	5931.0	5977.0	12317.0	2168.0	4136.0	4842.0	2713.0	4770.0	1605.0	10554.0	3730.0	14697.0	10846.0	2526.0	18797.0	30302.0	13616.0	14197.0	12820.0	1269.0	3090.0	1155.0	8977.0	1247890.0	1741714.316822
sub-0290	1930.0	1785.0	6346.0	2988.0	1205.0	9741.0	8791.0	10452.0	1730.0	9464.0	6896.0	4888.0	4652.0	10583.0	1798.0	3573.0	4372.0	1910.0	3555.0	1464.0	7932.0	3107.0	13382.0	8413.0	2427.0	14997.0	19218.0	14211.0	13619.0	11357.0	882.0	2575.0	1345.0	7566.0	1099689.0	1553190.411717
sub-0291	2111.0	1244.0	7203.0	2741.0	2006.0	10777.0	12360.0	11528.0	2171.0	11716.0	7643.0	5229.0	5142.0	10541.0	2005.0	3398.0	4712.0	2454.0	4609.0	1942.0	7254.0	3080.0	13692.0	9952.0	2683.0	14454.0	23671.0	13572.0	11154.0	9548.0	978.0	2384.0	1109.0	8168.0	1136647.0	1611606.795107
sub-0292	2731.0	1743.0	7125.0	2742.0	2275.0	12108.0	12993.0	10599.0	2712.0	14101.0	8835.0	4813.0	5392.0	11216.0	2533.0	3644.0	5116.0	2593.0	4162.0	1251.0	9830.0	2404.0	13497.0	9279.0	3256.0	19708.0	25921.0	13559.0	13425.0	10580.0	1029.0	2868.0	1016.0	7703.0	1194591.0	1671980.017191
sub-0293	2792.0	2829.0	8660.0	3960.0	2139.0	11872.0	13296.0	12304.0	3465.0	14168.0	9680.0	7189.0	6193.0	12329.0	2678.0	4349.0	8587.0	3242.0	6107.0	2449.0	10840.0	5204.0	15683.0	10378.0	4305.0	17768.0	30212.0	14584.0	17533.0	15686.0	1136.0	3320.0	1285.0	9413.0	1434713.0	1955946.824346
sub-0294	3260.0	1789.0	7891.0	3108.0	2247.0	11775.0	15328.0	14283.0	4566.0	12985.0	9182.0	7137.0	5700.0	15458.0	2194.0	4355.0	7023.0	2770.0	5924.0	1765.0	11486.0	4514.0	15835.0	13036.0	3684.0	22640.0	33471.0	16348.0	18347.0	14138.0	1333.0	2651.0	1357.0	8658.0	1385447.0	1895830.258259
sub-0295	2686.0	2368.0	6589.0	2754.0	2008.0	10282.0	13539.0	11618.0	2310.0	10401.0	7621.0	5840.0	4524.0	10859.0	2125.0	2792.0	4995.0	2656.0	3517.0	1717.0	9418.0	3259.0	14245.0	9019.0	2468.0	15617.0	23619.0	12753.0	12746.0	11149.0	771.0	2650.0	974.0	7433.0	1061577.0	1044922.523672
sub-0296	3999.0	1403.0	6889.0	2868.0	1750.0	9751.0	15884.0	12789.0	3085.0	13762.0	8138.0	6772.0	6086.0	16450.0	2239.0	3700.0	5613.0	2493.0	3497.0	2130.0	11175.0	2807.0	14737.0	10073.0	2677.0	15681.0	25995.0	13908.0	14608.0	13240.0	1060.0	2336.0	1478.0	8135.0	1290669.0	1799492.189905
sub-0297	3586.0	1689.0	9078.0	3422.0	2587.0	10111.0	15674.0	12292.0	3396.0	11290.0	8277.0	6080.0	5808.0	12194.0	2161.0	4084.0	6249.0	1839.0	4400.0	1770.0	10297.0	3382.0	15000.0	10503.0	3468.0	16690.0	28850.0	13780.0	13449.0	12176.0	1088.0	2553.0	1264.0	8455.0	1259383.0	1768747.200958
sub-0298	2591.0	1106.0	6221.0	2390.0	1491.0	8771.0	10622.0	10225.0	2302.0	9288.0	7750.0	5073.0	5286.0	10563.0	1924.0	3324.0	4598.0	2317.0	3354.0	1434.0	8443.0	3544.0	12802.0	9001.0	2077.0	13431.0	25426.0	12523.0	13046.0	14061.0	928.0	1605.0	1267.0	7270.0	1101062.0	1100559.198054
sub-0299	3250.0	1932.0	6965.0	3450.0	2068.0	11330.0	13061.0	14862.0	3561.0	11279.0	8844.0	5931.0	6325.0	14183.0	2890.0	4414.0	4470.0	3104.0	3526.0	1768.0	10193.0	3828.0	16623.0	12871.0	3189.0	21358.0	27841.0	18805.0	16994.0	19058.0	1196.0	3062.0	1615.0	8765.0	1316643.0	1852849.323749
sub-0300	2472.0	1896.0	5672.0	2606.0	2353.0	9290.0	9918.0	10624.0	2993.0	11728.0	9475.0	7077.0	5640.0	11113.0	2538.0	3217.0	5186.0	3417.0	3703.0	1481.0	10561.0	2960.0	13253.0	11933.0	3512.0	19222.0	33115.0	15623.0	14087.0	15412.0	972.0	2628.0	1303.0	8050.0	1299099.0	1811437.062803
sub-0301	3836.0	1588.0	5778.0	3152.0	2409.0	11140.0	13883.0	10359.0	2484.0	12476.0	8807.0	4657.0	5009.0	10280.0	2102.0	3396.0	6318.0	2795.0	4623.0	1784.0	10424.0	3353.0	13034.0	9644.0	2830.0	17013.0	29139.0	12982.0	13150.0	13556.0	1031.0	2803.0	1253.0	7577.0	1109793.0	1530780.054177
sub-0302	1825.0	1246.0	4819.0	2159.0	2413.0	7314.0	10537.0	10760.0	1941.0	9616.0	6598.0	5210.0	4140.0	7945.0	2097.0	3279.0	3512.0	1870.0	2747.0	1402.0	7094.0	2331.0	11475.0	7897.0	1613.0	12373.0	20160.0	10045.0	7910.0	9074.0	940.0	2221.0	766.0	5671.0	920232.0	1261135.235372
sub-0303	1938.0	1619.0	6693.0	3321.0	2434.0	8927.0	10063.0	11951.0	2608.0	12672.0	7478.0	5582.0	4732.0	10996.0	1546.0	3327.0	6568.0	2281.0	4712.0	1903.0	7452.0	2850.0	12584.0	9590.0	2976.0	14069.0	25440.0	13789.0	9946.0	9653.0	1258.0	2558.0	1158.0	7164.0	1055141.0	1525717.783803
sub-0304	2290.0	2723.0	6341.0	2828.0	2205.0	11335.0	13569.0	12223.0	2623.0	11492.0	6972.0	6343.0	5318.0	12400.0	2996.0	3407.0	4056.0	2092.0	3763.0	1751.0	11369.0	3448.0	16259.0	9828.0	3659.0	17449.0	25234.0	13172.0	13715.0	11130.0	1073.0	2517.0	1001.0	6951.0	1166596.0	1603015.907296
sub-0305	2623.0	2685.0	6558.0	2789.0	2520.0	10786.0	15610.0	15041.0	3405.0	13059.0	9723.0	5595.0	6443.0	13776.0	2299.0	3782.0	5845.0	3598.0	4454.0	1806.0	11394.0	3298.0	15182.0	13543.0	3191.0	18410.0	23265.0	18245.0	13855.0	14712.0	1119.0	2703.0	1364.0	7900.0	1296591.0	1806695.18162
sub-0306	2976.0	1914.0	5967.0	3569.0	2402.0	9806.0	13603.0	12902.0	2973.0	12825.0	8440.0	7099.0	5617.0	12532.0	2436.0	4240.0	5313.0	2625.0	4318.0	2605.0	7979.0	3110.0	13412.0	12819.0	3055.0	18037.0	27281.0	14001.0	15169.0	13056.0	992.0	3011.0	1190.0	8401.0	1231645.0	1812511.328427
sub-0307	2334.0	2209.0	7638.0	3048.0	1574.0	11565.0	14076.0	9198.0	2745.0	14021.0	7495.0	6073.0	4874.0	9464.0	2377.0	4048.0	5954.0	2644.0	4005.0	2205.0	9109.0	2945.0	12754.0	8694.0	2413.0	16459.0	21997.0	11073.0	12047.0	9672.0	1253.0	2227.0	1101.0	7806.0	1139583.0	1467956.327931
sub-0308	2045.0	1522.0	5924.0	2929.0	2460.0	8551.0	9773.0	11598.0	2216.0	9543.0	7377.0	6410.0	4284.0	8580.0	1936.0	3087.0	4472.0	2634.0	4101.0	1850.0	7330.0	2962.0	11421.0	9560.0	2772.0	15311.0	23146.0	10653.0	11492.0	10515.0	1047.0	2362.0	1165.0	7229.0	984859.0	1382927.347407
sub-0309	2076.0	1404.0	6064.0	3214.0	2443.0	8809.0	10267.0	9440.0	2751.0	11631.0	7796.0	5895.0	3955.0	10802.0	2297.0	2929.0	5124.0	2414.0	3959.0	1964.0	9605.0	2816.0	12299.0	10712.0	2912.0	13548.0	21474.0	14521.0	10937.0	9078.0	917.0	2727.0	956.0	7600.0	1045188.0	1413799.606055
sub-0310	3360.0	2007.0	6594.0	2679.0	2399.0	12090.0	14028.0	14438.0	2711.0	14275.0	8567.0	6276.0	5359.0	15126.0	2194.0	3999.0	5309.0	2707.0	4810.0	1419.0	10328.0	3587.0	15568.0	11383.0	3264.0	19270.0	26021.0	13320.0	14522.0	12975.0	1205.0	2417.0	1336.0	10055.0	1342970.0	1973327.379799
sub-0311	2241.0	2135.0	5051.0	3128.0	2341.0	8642.0	13350.0	10566.0	2902.0	11267.0	8148.0	6358.0	4915.0	11039.0	1599.0	3483.0	5707.0	2634.0	3773.0	2001.0	9269.0	3316.0	12022.0	9381.0	2551.0	14582.0	20929.0	12331.0	13009.0	11084.0	947.0	2837.0	1083.0	6756.0	1090850.0	1095656.506411
sub-0312	2749.0	1233.0	6483.0	3155.0	2041.0	8082.0	10879.0	11385.0	2218.0	9833.0	6985.0	6033.0	5294.0	9692.0	2258.0	3347.0	4132.0	2205.0	3562.0	2461.0	9314.0	3136.0	12500.0	9550.0	2166.0	13872.0	21823.0	14225.0	13621.0	11600.0	1013.0	2348.0	1129.0	6873.0	1031254.0	1442395.572311
sub-0313	2534.0	2072.0	8155.0	1990.0	2157.0	9666.0	13855.0	11515.0	2874.0	11162.0	8585.0	4729.0	5226.0	11714.0	2326.0	4093.0	4899.0	2876.0	4014.0	1426.0	8532.0	3779.0	13586.0	9659.0	2898.0	17523.0	29120.0	14464.0	13095.0	10614.0	1004.0	2848.0	1064.0	7827.0	1173618.0	1662143.352112
sub-0314	2921.0	1478.0	7866.0	3642.0	2316.0	10681.0	15913.0	13242.0	3674.0	13617.0	8875.0	7415.0	6896.0	13186.0	2428.0	4091.0	6939.0	2270.0	4433.0	2234.0	11069.0	3422.0	15033.0	10732.0	3717.0	18655.0	26825.0	13711.0	13954.0	13283.0	1101.0	3099.0	990.0	8432.0	1249507.0	1629078.19898
sub-0315	3330.0	1150.0	5991.0	3418.0	1858.0	9431.0	14167.0	11093.0	3319.0	12296.0	8331.0	6205.0	5201.0	14259.0	1734.0	3324.0	3707.0	2810.0	3019.0	2251.0	9748.0	2612.0	13976.0	10178.0	2835.0	16166.0	26229.0	14122.0	11856.0	12553.0	869.0	2669.0	888.0	6987.0	1216687.0	1775747.172576
sub-0316	3610.0	2745.0	5833.0	2691.0	1781.0	12142.0	15485.0	13209.0	2940.0	11374.0	8365.0	6048.0	5940.0	14568.0	2149.0	3973.0	4510.0	3341.0	4820.0	1663.0	10528.0	4261.0	16743.0	11536.0	3248.0	19249.0	29511.0	15312.0	15023.0	13569.0	1023.0	2445.0	1519.0	9183.0	1290899.0	1761444.42975
sub-0317	3635.0	2661.0	7502.0	3735.0	2741.0	12269.0	14607.0	11253.0	2882.0	14843.0	9406.0	6821.0	6711.0	15481.0	2601.0	3591.0	5083.0	3052.0	3819.0	1908.0	11377.0	3717.0	15476.0	10005.0	3684.0	19967.0	27081.0	15877.0	15779.0	15399.0	1215.0	2580.0	1654.0	7904.0	1334427.0	1905293.603416
sub-0318	3273.0	1832.0	8308.0	2363.0	2575.0	9957.0	10121.0	11200.0	2590.0	9847.0	8861.0	6742.0	6156.0	10368.0	2482.0	4084.0	5253.0	2976.0	4233.0	1343.0	10474.0	3723.0	15241.0	10895.0	3411.0	17980.0	27143.0	16131.0	12843.0	16181.0	1106.0	2203.0	1567.0	7863.0	1204485.0	1753760.066739
sub-0319	1964.0	1675.0	6468.0	3608.0	1948.0	9564.0	9053.0	10515.0	2195.0	10937.0	6952.0	6497.0	3841.0	9913.0	2440.0	3694.0	5043.0	2023.0	3255.0	1983.0	8328.0	3208.0	12912.0	8163.0	2587.0	13396.0	27014.0	13586.0	10914.0	10529.0	1061.0	2543.0	1158.0	7171.0	1153340.0	1586919.704336
sub-0320	2316.0	2119.0	7300.0	3264.0	2113.0	10335.0	14514.0	13210.0	2342.0	11854.0	7291.0	5940.0	4445.0	10145.0	2314.0	3588.0	4211.0	2566.0	3787.0	2044.0	7960.0	3359.0	14371.0	9563.0	2688.0	16078.0	22275.0	12299.0	11967.0	11540.0	1222.0	2889.0	1046.0	7793.0	1093266.0	1543929.478812
sub-0321	2313.0	2363.0	7331.0	2804.0	1803.0	9235.0	12342.0	9299.0	2655.0	10299.0	8566.0	6539.0	5926.0	10863.0	2128.0	2998.0	4341.0	2265.0	4085.0	2259.0	9432.0	3619.0	13434.0	8687.0	2789.0	17663.0	22389.0	11510.0	14259.0	11517.0	955.0	2380.0	953.0	7482.0	1159574.0	1479494.279616
sub-0322	2553.0	2220.0	5240.0	3123.0	2358.0	9393.0	12979.0	13499.0	2595.0	13814.0	7055.0	4947.0	5576.0	12525.0	2169.0	2933.0	4126.0	2382.0	3518.0	1692.0	8860.0	3339.0	14005.0	9726.0	2677.0	15996.0	21250.0	13462.0	13440.0	11805.0	1047.0	2981.0	1033.0	6775.0	1152045.0	1627207.896722
sub-0323	2946.0	2017.0	7743.0	3595.0	2507.0	11308.0	12788.0	15840.0	2346.0	13660.0	8337.0	6882.0	5383.0	11747.0	2082.0	3857.0	5117.0	3062.0	3867.0	2241.0	9660.0	3453.0	14717.0	10920.0	3354.0	19265.0	26159.0	16317.0	14517.0	15437.0	1019.0	2699.0	1390.0	7955.0	1364080.0	1897319.734797
sub-0324	2514.0	2158.0	7895.0	3290.0	2117.0	7251.0	12637.0	10892.0	2416.0	13257.0	7744.0	6273.0	4486.0	12420.0	2060.0	3457.0	4469.0	2480.0	3583.0	2289.0	9356.0	3677.0	12470.0	9532.0	3466.0	16346.0	23806.0	13264.0	13191.0	12231.0	984.0	2250.0	1338.0	7326.0	1129602.0	1555221.666771
sub-0325	3852.0	1835.0	6524.0	2632.0	2241.0	9806.0	16065.0	11144.0	3584.0	12372.0	7693.0	6272.0	5488.0	11811.0	2500.0	3550.0	4530.0	2574.0	3947.0	1414.0	8946.0	3031.0	15463.0	10410.0	3835.0	14278.0	23679.0	14780.0	15561.0	13785.0	694.0	3007.0	1904.0	8111.0	1187433.0	1636457.068914
sub-0326	2603.0	1711.0	6202.0	2346.0	1923.0	8672.0	11013.0	9121.0	2852.0	9620.0	7532.0	6060.0	5033.0	10651.0	2145.0	3183.0	6060.0	2487.0	3765.0	1548.0	9203.0	3243.0	12760.0	9072.0	2678.0	16063.0	22165.0	13095.0	11037.0	12788.0	933.0	2119.0	1188.0	7133.0	1061883.0	1412880.409018
sub-0327	2652.0	2387.0	7305.0	3524.0	2078.0	12469.0	13241.0	12562.0	3948.0	15692.0	8694.0	7901.0	6389.0	11766.0	1965.0	3702.0	5446.0	2361.0	4942.0	2499.0	9236.0	3774.0	16159.0	11390.0	2937.0	18913.0	25314.0	14469.0	14344.0	16366.0	1252.0	3434.0	1243.0	8214.0	1289821.0	1703146.586317
sub-0328	2497.0	2927.0	7916.0	2373.0	2192.0	10618.0	13881.0	12936.0	2902.0	10942.0	10822.0	6135.0	5657.0	13460.0	2084.0	3458.0	4825.0	2939.0	4585.0	1595.0	9415.0	4703.0	14512.0	12134.0	3813.0	20588.0	26529.0	17713.0	13791.0	14454.0	1055.0	2299.0	1362.0	8504.0	1291062.0	1760353.785334
sub-0329	3719.0	1516.0	7941.0	3747.0	2397.0	10388.0	17179.0	11812.0	3165.0	13154.0	9130.0	7435.0	6626.0	14052.0	2737.0	3974.0	5559.0	2426.0	4870.0	1960.0	9603.0	3309.0	16233.0	12130.0	3785.0	26016.0	33439.0	16045.0	14797.0	17282.0	1168.0	2957.0	1389.0	8543.0	1414907.0	1995901.741033
sub-0330	2162.0	2042.0	7696.0	3217.0	2155.0	11999.0	13439.0	13338.0	3059.0	12254.0	8870.0	6710.0	5816.0	10993.0	1867.0	3587.0	6075.0	2884.0	4526.0	2356.0	11120.0	3164.0	15126.0	12112.0	3437.0	15733.0	24847.0	14715.0	14094.0	13658.0	944.0	2120.0	1484.0	7973.0	1265944.0	1799081.317449
sub-0331	2462.0	1705.0	6504.0	3171.0	1937.0	8987.0	11611.0	10584.0	2947.0	11247.0	6645.0	6015.0	5204.0	9862.0	2133.0	3865.0	4604.0	2341.0	4144.0	1828.0	9098.0	2855.0	13107.0	8893.0	2540.0	14532.0	23057.0	12416.0	12163.0	10382.0	854.0	1618.0	951.0	6504.0	1156641.0	1625413.338325
sub-0332	2277.0	2894.0	9687.0	4009.0	2073.0	11713.0	16082.0	14215.0	4044.0	13960.0	9597.0	6807.0	6704.0	13438.0	2814.0	4504.0	6222.0	2783.0	4072.0	2520.0	11664.0	4733.0	18223.0	10971.0	4255.0	21838.0	32448.0	16800.0	14149.0	15786.0	1346.0	3256.0	1774.0	8894.0	1315841.0	1925290.845557
sub-0333	2248.0	2017.0	8780.0	2632.0	2361.0	11166.0	12377.0	11929.0	2894.0	11654.0	8048.0	6396.0	5896.0	12246.0	2256.0	3052.0	4112.0	2681.0	3079.0	1623.0	9428.0	3221.0	14799.0	10674.0	2522.0	16396.0	26823.0	15284.0	15332.0	13190.0	1073.0	2686.0	1371.0	7579.0	1291746.0	2030157.327178
sub-0334	2242.0	1508.0	6216.0	2327.0	1908.0	10176.0	13047.0	10050.0	2563.0	10809.0	7210.0	4938.0	4799.0	10665.0	1693.0	3777.0	5392.0	2237.0	3359.0	1599.0	8527.0	3905.0	14791.0	9676.0	2523.0	13768.0	23760.0	13821.0	13500.0	10690.0	1047.0	2328.0	1410.0	7887.0	1048680.0	1539960.934055
sub-0335	3270.0	1644.0	5744.0	3216.0	2888.0	10401.0	12384.0	12605.0	2642.0	10860.0	8089.0	6540.0	5217.0	11229.0	2204.0	3215.0	4690.0	2923.0	4095.0	1702.0	9605.0	2893.0	12611.0	8705.0	2449.0	16545.0	24633.0	13333.0	12206.0	13303.0	1014.0	2989.0	964.0	6792.0	1151199.0	1653887.725848
sub-0336	2976.0	2484.0	7884.0	3068.0	2559.0	11215.0	15214.0	12765.0	3136.0	13282.0	9153.0	6874.0	5635.0	12382.0	2200.0	3520.0	6375.0	2775.0	4703.0	1869.0	12035.0	3404.0	16140.0	10881.0	3810.0	15868.0	25182.0	15502.0	15504.0	13254.0	1150.0	3663.0	1624.0	8117.0	1258055.0	1890681.28197
sub-0337	2167.0	2265.0	6752.0	2605.0	2678.0	10827.0	14178.0	11362.0	2633.0	11781.0	7444.0	6122.0	5080.0	10456.0	2079.0	3611.0	4206.0	2578.0	3935.0	1780.0	9877.0	3127.0	15211.0	10297.0	2748.0	16821.0	25095.0	16701.0	12715.0	11106.0	1221.0	2949.0	1149.0	7737.0	1140487.0	1390710.078145
sub-0338	3501.0	3657.0	9087.0	3272.0	2001.0	10572.0	14350.0	14940.0	3000.0	13003.0	9623.0	7666.0	6066.0	14152.0	2120.0	3414.0	6038.0	2893.0	4666.0	2678.0	11899.0	4752.0	18568.0	10091.0	3698.0	19448.0	27786.0	15034.0	16351.0	10588.0	771.0	2689.0	1285.0	9165.0	1364798.0	1815267.803826
sub-0339	2524.0	1790.0	6888.0	2315.0	2253.0	7639.0	14067.0	14044.0	2294.0	10778.0	7991.0	6002.0	5313.0	11763.0	2379.0	3538.0	3679.0	3299.0	3537.0	1472.0	9036.0	2649.0	14475.0	8508.0	3454.0	17703.0	23519.0	12263.0	11257.0	9394.0	1261.0	2257.0	1289.0	7360.0	1097800.0	1539159.727339
sub-0340	2021.0	1689.0	7468.0	2884.0	2435.0	9909.0	11641.0	11073.0	2435.0	11643.0	8207.0	6958.0	5241.0	8965.0	1959.0	3278.0	4748.0	2533.0	3696.0	2042.0	9224.0	2904.0	13372.0	9590.0	3418.0	14776.0	25628.0	14849.0	11065.0	10127.0	1072.0	2991.0	1206.0	7366.0	1094167.0	1542038.609753
sub-0341	2579.0	1982.0	4962.0	2219.0	1974.0	7676.0	10228.0	10895.0	1757.0	10495.0	7156.0	3687.0	4979.0	9743.0	1560.0	3253.0	3847.0	2149.0	3131.0	1082.0	8620.0	2741.0	12555.0	8057.0	2084.0	14142.0	21054.0	12576.0	10444.0	9707.0	896.0	2917.0	848.0	6089.0	1012419.0	1450875.935786
sub-0342	2296.0	1521.0	8583.0	3065.0	2139.0	10192.0	12846.0	11556.0	2305.0	10437.0	9223.0	6223.0	6059.0	10344.0	2859.0	4452.0	5527.0	2758.0	5025.0	1703.0	10002.0	2547.0	14961.0	11254.0	3392.0	18371.0	31683.0	14336.0	16377.0	13012.0	985.0	2574.0	1841.0	8482.0	1213006.0	1479103.265755
sub-0343	3065.0	1906.0	7503.0	3744.0	1860.0	10570.0	13924.0	14167.0	2990.0	14987.0	8828.0	8422.0	6519.0	13788.0	1852.0	4200.0	5236.0	3031.0	4097.0	2538.0	11922.0	4020.0	16391.0	12070.0	2321.0	17793.0	25375.0	16085.0	15241.0	15892.0	1157.0	2493.0	1387.0	8013.0	1309801.0	1958195.062524
sub-0344	3398.0	3019.0	8822.0	2774.0	1978.0	11635.0	14368.0	10959.0	3067.0	12259.0	8665.0	7655.0	5404.0	11670.0	2290.0	4305.0	7325.0	3115.0	4242.0	2187.0	9345.0	4659.0	13794.0	11145.0	3382.0	17536.0	27346.0	13896.0	15175.0	13274.0	678.0	2408.0	1532.0	8702.0	1276105.0	1508984.068073
sub-0345	2633.0	2198.0	8195.0	3480.0	1953.0	10237.0	13633.0	11694.0	2496.0	10556.0	7276.0	6162.0	5630.0	11427.0	2309.0	3093.0	3960.0	2817.0	3471.0	2266.0	9639.0	3240.0	14488.0	9536.0	3029.0	15742.0	22327.0	15249.0	14062.0	10635.0	1040.0	2782.0	1071.0	7014.0	1201699.0	1696725.458865
sub-0346	3240.0	2090.0	7310.0	3621.0	2299.0	10816.0	11473.0	12177.0	2396.0	10718.0	8768.0	7070.0	5866.0	11126.0	2219.0	3567.0	4747.0	2309.0	3385.0	1816.0	9558.0	3063.0	14807.0	10521.0	3080.0	15035.0	23863.0	15067.0	14287.0	12337.0	985.0	2767.0	1364.0	6669.0	1216234.0	1700635.632572
sub-0347	2604.0	2420.0	4983.0	2596.0	1588.0	10744.0	13352.0	14126.0	2374.0	13359.0	8085.0	5483.0	4831.0	13294.0	1753.0	3657.0	3141.0	3091.0	3390.0	1509.0	9243.0	3317.0	15380.0	9901.0	3753.0	16893.0	26118.0	12469.0	14337.0	10428.0	1036.0	2079.0	1152.0	7140.0	1243853.0	1737946.742313
sub-0348	2873.0	2827.0	8542.0	2623.0	5578.0	13126.0	16089.0	15376.0	2964.0	12954.0	10483.0	7362.0	6285.0	13595.0	3399.0	4250.0	5168.0	3297.0	3456.0	1683.0	12221.0	4309.0	15698.0	11865.0	4198.0	22463.0	29686.0	15436.0	16309.0	13777.0	1332.0	3066.0	1363.0	9945.0	1397055.0	2061725.430556
sub-0349	3768.0	3798.0	7064.0	2343.0	2331.0	10646.0	15417.0	14342.0	4573.0	10843.0	8481.0	5353.0	6471.0	14838.0	2248.0	3766.0	5920.0	2887.0	4780.0	1399.0	11809.0	5849.0	13451.0	11054.0	4112.0	17007.0	24137.0	15276.0	14069.0	12213.0	867.0	2463.0	990.0	8139.0	1260543.0	1596272.694203
sub-0350	2451.0	995.0	7489.0	3970.0	2544.0	9984.0	10843.0	10074.0	2588.0	12001.0	8343.0	5815.0	5682.0	11524.0	2035.0	3194.0	6506.0	2541.0	3819.0	2189.0	10404.0	3283.0	12086.0	10112.0	2901.0	16869.0	28910.0	15473.0	13847.0	12929.0	1009.0	3029.0	1101.0	8010.0	1303651.0	1771458.096976
sub-0351	2573.0	1993.0	4995.0	3148.0	2234.0	8895.0	11577.0	10677.0	2238.0	10373.0	7131.0	6564.0	5011.0	11433.0	2465.0	3920.0	4234.0	2349.0	3057.0	2482.0	9274.0	2798.0	12132.0	8142.0	2830.0	16277.0	21419.0	12576.0	13110.0	10415.0	969.0	2589.0	1127.0	6942.0	1103774.0	1548683.679466
sub-0352	2643.0	1732.0	5951.0	2612.0	1339.0	9003.0	11560.0	9425.0	2651.0	11473.0	8474.0	5913.0	5258.0	11148.0	1952.0	3365.0	4068.0	2065.0	4844.0	1578.0	10350.0	3550.0	15252.0	10010.0	2547.0	15015.0	25289.0	13984.0	12217.0	12691.0	855.0	2530.0	1391.0	7142.0	1107119.0	1417851.064705
sub-0353	2685.0	1920.0	6395.0	2249.0	2225.0	12159.0	13664.0	9797.0	3837.0	13142.0	8796.0	6013.0	6081.0	10959.0	2516.0	3762.0	6311.0	3117.0	5971.0	1256.0	10739.0	3456.0	13913.0	10696.0	2965.0	22088.0	27787.0	14076.0	15722.0	16956.0	1302.0	2450.0	1722.0	7979.0	1240143.0	1634524.508264
