Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0742	100.7441	101.4519	99.4731	97.8025	88.1828	93.7693	100.7299	95.5057	99.9497	96.1018	97.933	94.7275	99.1622	98.3926	90.6288	97.9418	102.4771	99.3509	101.7615	94.3359	97.7478	101.8886	99.6394	99.163	98.7933	99.9817	99.0639	99.4017	99.1172	101.8258	99.407	91.2441	95.4946	94.6825	98.0528	101.4411	98.6944	98.9989	88.7735	93.0334	100.9734	92.3261	100.1749	96.2773	96.8805	95.5153	99.6073	94.9313	89.373	98.1762	100.9563	98.052	100.4318	96.7417	97.814	102.272	98.9728	99.9672	100.0351	99.957	98.9142	99.145	95.9678	101.6516	95.3724	91.0849	94.8672	93.5378	99.0779	98.8453
sub-0743	101.5057	99.3563	100.2976	98.1291	93.6306	93.8574	102.0988	98.4024	99.3523	101.0313	98.325	91.6521	101.6089	102.165	90.4807	97.0541	101.6512	108.2489	102.8704	94.7072	101.6073	98.6359	100.0191	97.0098	97.4956	100.481	97.2825	99.3557	99.8267	103.3145	106.7203	96.2112	92.6635	91.912	97.3737	98.0667	99.6363	96.5882	86.5761	91.1616	100.4902	94.2656	99.9463	98.4445	96.3383	90.0476	99.5947	97.7196	90.1581	98.6631	98.6157	105.1521	101.6636	92.4186	100.7719	100.0547	99.3659	97.4533	95.9406	98.9554	97.1057	98.9804	96.4817	103.5256	103.0147	91.7421	93.8164	91.6381	95.9248	96.2751
sub-0744	102.5137	98.1304	100.8777	96.1011	92.1911	94.7129	101.9752	99.6076	97.4734	99.1985	97.3822	92.4118	96.2017	101.7352	90.709	97.8394	102.1166	104.1122	103.7659	94.226	101.0945	99.2713	100.203	97.0061	95.3542	101.1515	98.3033	100.3243	100.398	104.0655	97.1175	95.7809	95.0674	93.2641	99.0274	97.5258	98.9876	95.5334	89.5107	94.0557	102.3737	97.9984	98.5157	99.5631	98.327	92.5013	97.3123	99.1959	90.3747	97.4504	99.2051	105.29	103.948	93.5104	99.3041	99.102	98.0757	97.7952	95.5778	100.9933	97.4571	100.915	97.6681	100.3443	98.5975	95.3086	91.4324	91.8385	96.7606	96.0483
sub-0745	102.721	96.501	98.6303	96.0799	91.1771	93.7281	101.5246	98.3021	97.3654	98.0172	98.8207	88.7375	99.6353	102.1388	89.2509	98.8168	104.006	105.283	105.8379	89.9939	101.1785	97.4403	100.8474	96.7235	95.6694	99.156	97.6952	100.1967	102.3465	102.6599	101.3972	91.3777	96.2592	91.8035	99.6511	95.1245	99.293	98.5355	88.0455	91.182	101.4782	95.4673	98.3767	94.8155	97.2993	89.4805	97.1026	98.2021	89.9359	99.3351	101.4299	104.6327	105.727	92.5219	101.305	98.4104	100.2568	97.2739	96.8281	100.5931	97.8364	99.8512	98.7045	103.3288	98.2734	89.1449	92.1039	91.1583	95.7177	96.2261
sub-0746	99.6202	99.4645	99.5087	99.151	87.3828	92.0379	101.4749	94.416	100.0081	97.7768	96.0956	92.3709	96.5716	95.9512	89.2447	98.1335	99.052	97.6923	100.8732	95.4862	98.2788	100.5668	99.2579	99.6257	98.2869	98.693	98.3962	100.7028	97.477	101.617	96.9963	85.1701	94.6349	92.9358	99.7479	98.7305	98.0869	99.3115	89.4969	93.2169	100.1698	96.6812	100.2816	97.2484	96.6117	91.9123	96.7738	99.3299	91.4314	98.1474	100.6789	99.9032	101.3337	92.9601	96.8481	100.3861	97.982	98.7218	98.0997	98.1834	97.5364	98.8498	98.9627	101.8834	92.7376	89.0332	95.7793	93.4669	97.7269	98.1455
sub-0747	99.6205	95.7024	99.4249	97.5186	89.2035	92.6448	99.3919	94.5735	97.6322	95.6511	97.08	90.9211	97.377	96.8026	91.0346	97.6691	101.7508	100.4342	102.4124	94.1461	98.5348	97.7173	99.2075	97.7931	96.7593	98.986	97.8429	99.1906	98.848	101.2626	98.0194	93.5539	96.7506	94.3489	100.4827	93.9141	96.7821	95.9392	86.6432	92.7167	100.7095	95.763	98.4844	97.0037	96.1962	91.8042	96.3824	97.8313	91.5117	98.303	99.7502	100.0476	101.7248	92.9689	98.6177	98.175	99.0667	98.3845	96.999	97.6944	97.041	99.6895	98.9515	102.0365	95.0971	90.5843	96.2685	94.1645	96.7433	96.6425
sub-0748	101.0117	97.6309	99.8911	93.5544	91.2934	94.3804	101.3705	98.9782	99.8237	98.0297	97.3987	91.18	101.1931	101.1028	91.1418	97.1348	100.6763	104.2841	103.662	91.5516	99.8211	100.2314	98.746	97.5531	95.9921	102.3849	99.1041	99.4261	99.5019	102.7147	105.5022	93.7	92.7562	92.6489	98.6651	96.8352	99.1284	93.6528	90.833	91.1531	101.3189	96.7429	100.3863	94.1799	97.5099	90.8896	100.3668	98.8835	90.4946	97.2954	100.3403	104.188	105.4812	90.3841	98.4413	100.0601	98.9093	97.6408	97.0906	101.4039	98.5335	98.6837	99.2759	102.6525	103.773	93.1338	95.0284	93.3745	97.676	97.9547
sub-0749	101.8612	97.7973	99.7937	95.0239	89.4044	92.8881	100.5721	95.8354	98.3894	97.457	97.4037	90.8245	97.3655	98.7345	89.603	97.009	100.9314	100.2071	102.3825	89.4622	99.1855	98.746	99.3143	97.7707	96.5159	101.0091	98.84	98.2308	99.5381	102.4196	96.179	91.1199	95.7993	93.4698	98.7407	96.4923	97.8679	98.3519	89.8551	93.7779	100.4132	95.9557	98.353	98.6755	96.8107	93.1878	97.6422	97.3318	90.4035	96.7046	97.929	98.1519	100.5774	95.7987	97.8819	98.2525	97.9343	97.8833	97.7328	99.9839	97.6242	99.0537	97.5772	100.3087	97.9695	91.7926	92.7285	92.4192	96.8086	96.7353
sub-0750	103.0431	97.5244	99.4762	96.4529	90.6592	93.6483	101.9913	98.0056	99.0298	99.3333	97.962	91.6644	96.9546	101.2499	91.2622	98.218	100.748	103.7933	103.6498	93.3108	100.9014	98.6197	100.1573	97.2717	96.2441	99.7471	97.492	99.4793	100.5207	103.9821	100.3247	92.7607	93.6753	93.1497	99.1967	96.2494	100.049	98.3149	90.6975	91.2958	102.6218	95.6573	99.8267	98.681	96.3502	90.9816	96.4631	98.9962	90.6182	99.3092	100.9741	102.8598	103.0276	92.6294	101.4828	99.0887	100.835	98.5301	97.1129	99.4555	98.1933	101.4026	98.5251	103.5746	98.1914	91.7608	92.5025	92.7042	95.8337	96.1441
sub-0751	101.4131	98.5261	98.437	99.4145	91.22	95.1205	100.9461	96.361	99.138	97.6439	98.4267	95.5413	101.2786	97.2009	91.5099	98.4657	101.912	101.3531	103.1435	97.6518	98.7136	98.1687	99.6184	99.2012	100.032	101.1102	99.0059	99.6904	99.5068	102.3128	101.896	93.0694	97.2266	94.3653	97.5324	97.9852	97.3413	98.2801	89.14	91.686	98.1258	94.516	100.2439	95.9667	96.9348	95.6582	96.987	94.8864	90.6558	98.6234	100.1854	97.8846	101.789	95.9507	96.6416	98.6425	98.2498	98.5873	99.4329	100.2931	97.8525	99.0765	97.6597	99.3255	97.7201	90.0954	93.5608	93.6832	97.9223	96.8248
sub-0752	103.3506	99.9096	100.2394	97.0349	85.0718	94.0887	102.8604	96.2006	99.7878	95.1706	96.9408	92.45	98.4987	98.3431	89.8974	99.51	101.1936	99.2479	102.3184	92.7006	100.131	102.0682	100.76	99.7914	96.8116	100.2868	98.6159	100.964	99.2179	104.3559	101.9319	89.5545	96.5887	94.0542	99.3918	99.9228	99.8792	97.6344	84.5764	90.6144	100.4516	93.0841	100.1393	95.4549	97.0128	91.2129	96.4712	95.7277	88.5392	98.8102	98.8326	102.5482	101.3294	91.6887	98.2103	101.4931	98.3643	100.1798	97.8616	99.9819	98.5865	99.9134	96.3507	101.3612	98.2344	87.7716	94.3883	93.0199	97.2556	97.1746
sub-0753	101.034	98.9436	100.5957	100.6517	89.7592	94.692	101.4787	97.119	100.0997	98.7605	99.4028	95.8076	98.2024	99.6591	90.7502	99.2501	102.4246	102.5892	102.276	99.4929	99.6422	99.8751	100.1833	99.4003	99.75	98.9576	98.4988	99.5024	100.0617	102.8513	98.6913	91.5421	95.9482	95.385	96.7935	98.5575	98.5851	101.1015	88.629	92.8616	98.6485	93.8049	99.8279	97.4341	98.599	95.4716	99.5454	94.952	89.8359	99.0862	99.8402	99.2026	101.1749	97.7988	97.6292	99.4901	99.0888	98.9384	99.9493	97.4753	97.9374	98.4132	95.4048	99.589	97.5676	94.1387	93.9276	93.599	98.4217	97.4544
sub-0754	100.2833	96.7465	99.6241	95.0577	88.835	93.5877	102.5323	98.3225	97.0709	97.7397	97.1922	90.1061	96.0407	101.9311	90.5435	98.9172	102.3827	104.2837	104.3765	90.0772	100.016	97.9844	100.0157	97.9439	94.1129	100.8851	98.7919	100.7314	100.0152	102.6802	98.5309	95.0134	96.3434	94.0558	98.378	95.5657	101.7535	96.1391	85.5095	88.6239	102.3921	93.7154	97.1096	95.1604	96.4943	88.1091	97.4042	96.913	86.5941	100.0349	101.462	102.4665	104.2406	90.3533	101.6758	98.5553	101.4166	99.0803	94.4276	101.3604	98.8109	101.2406	97.0697	103.6416	97.4925	89.7435	94.7025	91.8687	95.8393	96.1779
sub-0755	103.335	95.9124	99.7465	95.627	90.595	93.1707	102.4616	97.0751	96.3704	97.8083	96.2099	90.2502	95.2433	98.5311	89.7568	99.7784	101.5418	102.2208	103.3771	91.7826	100.2157	97.5286	101.0043	97.0583	95.6694	100.3407	100.4353	100.0102	99.1935	103.396	97.186	90.4485	94.1752	93.6956	99.1946	94.5285	98.8571	96.4069	87.2589	90.9974	101.2891	94.3979	96.4662	98.9033	95.2143	90.5074	95.7501	96.4654	87.9434	100.2135	100.7609	102.0269	102.2987	93.2765	100.47	96.8852	100.41	97.1194	96.0901	99.7083	99.0566	100.2242	97.1663	102.45	96.0702	86.3723	92.7589	92.2051	96.1904	95.924
sub-0756	101.0446	99.3509	98.6491	98.922	90.282	93.0106	101.0841	96.1956	101.6537	97.4697	98.6922	93.1997	98.9691	98.6646	90.5833	98.4442	100.0246	100.6055	101.8983	95.2943	98.0077	100.8098	99.2227	98.9145	97.5094	99.6656	98.1936	99.5462	99.0811	101.1197	99.4655	89.2017	93.5262	93.3155	97.9887	100.2253	98.1791	97.9893	90.2475	91.9734	99.2088	95.2322	101.5627	95.4692	98.508	93.0971	101.2614	98.2476	90.1123	99.0318	100.1235	100.364	101.773	94.536	98.0156	101.0225	98.8046	99.1609	99.8641	99.0572	98.7891	99.3653	97.5128	100.9046	100.8511	92.3656	93.8122	94.0536	98.1185	98.2436
sub-0757	101.7761	100.6861	99.3918	96.7349	91.5858	93.1904	102.2146	93.7286	100.7904	94.7255	99.6444	91.0167	100.3382	98.0376	91.7379	98.7999	100.547	101.7975	103.0736	92.7497	99.5222	101.3305	99.5261	100.0614	101.6223	100.8648	98.2683	100.2454	100.7679	103.0622	105.2305	90.5602	97.6419	95.8736	99.8029	100.2843	98.6261	98.3265	87.6737	91.4843	100.4	91.2097	100.0583	96.5188	98.1649	92.1032	101.1835	94.0121	90.8131	98.0174	100.6784	99.1534	102.2493	91.8252	97.5009	101.0632	98.2619	98.9255	101.2746	99.8534	98.1953	99.1228	97.0341	101.1814	102.5195	85.7255	94.9246	95.0333	99.4441	99.0009
sub-0758	100.92	99.9334	97.1933	98.1392	91.5888	95.443	100.7542	98.5993	100.7805	97.015	98.1164	94.2509	98.3035	100.0732	94.9256	97.7571	100.7368	98.9184	101.4453	95.0594	97.2667	100.7987	97.913	99.9074	101.2949	98.5146	98.8978	98.6908	99.9756	101.2842	97.8406	92.7829	98.4183	95.446	98.12	99.4753	98.5958	98.4321	89.5085	92.6611	99.2681	94.7813	100.9595	95.3764	97.0291	93.9096	98.8499	95.9901	92.8887	99.4325	99.8767	100.254	101.4931	94.7329	97.6634	100.5563	98.0865	99.7261	100.2508	99.9923	97.978	99.4562	96.8286	100.6604	97.5657	89.9865	94.2854	94.0954	98.9163	98.5424
sub-0759	101.3005	98.4532	98.2151	97.3152	89.0877	94.0838	101.2536	98.9551	98.9082	98.3945	96.8176	90.021	97.4514	101.6938	88.9324	99.7424	102.3512	102.5224	104.1889	91.3366	99.8053	99.8015	99.8107	98.805	96.2408	100.2456	99.5912	98.8825	100.103	103.1585	94.6165	91.2342	94.1691	91.3019	98.8027	96.8373	98.1195	97.8279	86.292	92.1438	100.4104	96.8385	100.5567	99.3226	95.5577	90.6672	96.9941	99.2299	89.0704	99.1164	99.4827	101.1295	104.7127	89.4205	98.5658	99.333	98.9449	97.8077	95.4939	99.5408	97.9776	97.6331	97.6116	100.9241	93.2196	90.8378	92.3917	91.5864	95.8209	95.7618
sub-0760	102.182	95.5071	99.1745	97.4834	90.0144	93.5697	104.2859	96.5234	96.2714	100.192	97.9669	90.4618	100.9396	99.9994	88.1779	97.3737	99.8078	106.2379	102.5071	91.7703	101.07	96.5969	100.0144	96.7339	96.6557	101.699	98.8863	101.2035	100.2414	104.781	105.3122	91.0041	94.3623	90.1742	98.2575	94.2145	97.8353	97.1192	91.0096	94.1484	100.6118	97.6177	98.1411	97.2614	95.6675	92.2744	98.9292	98.9967	90.7799	97.9587	97.4088	104.499	102.9651	94.2641	98.6196	97.2838	98.3888	96.9484	96.3278	100.7919	97.7467	99.6349	97.9432	100.7322	101.0854	93.5667	92.2431	91.6661	95.543	95.2041
sub-0761	104.8444	98.7922	101.2756	98.4798	91.2126	93.3183	104.5199	98.2358	97.2112	100.8267	95.414	90.5293	97.2212	102.1711	91.3324	98.3014	101.1657	102.9378	103.3086	93.3328	100.3126	97.3742	100.1321	96.6672	94.9204	100.5065	99.1199	101.0054	98.4751	103.1261	101.3214	91.9239	90.9359	92.4121	102.652	95.192	100.0158	95.7808	87.6682	91.2378	101.9161	96.6666	97.3031	96.6892	94.4186	89.926	94.9576	99.8896	88.6065	98.6736	99.0759	102.9981	103.4625	90.0582	101.5606	97.4218	99.3975	96.5233	92.2597	101.6063	97.6306	101.0091	96.882	102.455	98.0262	90.4646	89.9726	91.1779	96.7731	95.7431
sub-0762	101.6714	99.4713	98.8689	99.4055	90.875	95.6035	100.992	97.331	99.5116	97.5639	98.0359	93.9178	96.9467	99.9285	92.5568	98.9321	100.9909	96.4233	100.2329	94.8572	99.5009	100.0308	99.5697	99.0111	97.1308	99.3431	98.5413	99.8158	100.1681	103.5514	98.2	92.4625	99.0196	96.2377	97.7524	98.7783	98.891	100.3613	87.0739	92.561	99.6611	93.2409	99.3508	95.9739	96.9154	93.7641	96.886	95.3216	90.6625	99.3556	100.0759	97.8805	101.1881	96.4722	98.2524	99.7621	99.0465	99.5686	98.2368	99.546	97.8827	99.8796	96.2127	101.1772	95.9698	89.3674	95.5377	94.436	98.2536	97.8172
sub-0763	98.6763	97.6779	98.95	97.824	86.1209	91.1572	100.1596	92.7751	99.055	95.0413	97.001	91.1182	98.1438	96.2216	89.4	98.0902	100.3431	99.184	100.6337	93.5403	97.7949	98.4733	99.2769	98.7428	98.2679	98.1798	99.0918	98.9748	96.9346	101.6158	96.1738	87.9035	94.9089	93.7106	100.1733	96.1219	98.0181	97.6147	85.2997	93.8494	99.2262	95.1605	99.5695	96.1349	97.1802	91.9772	95.9887	98.1788	91.2084	97.9246	100.4859	99.3942	102.8056	92.7833	98.184	98.6793	98.1311	97.2935	96.2017	98.7618	97.3701	97.827	99.6176	101.4408	96.7715	91.8672	96.5478	94.7714	96.6036	97.3119
sub-0764	100.9217	100.0616	99.5247	100.0968	91.1246	93.709	99.9183	94.6212	99.8683	96.1477	99.351	92.6161	98.1764	96.4257	91.788	97.9141	101.3408	99.1309	102.2514	96.4639	97.2966	101.1509	98.6919	99.7302	101.5365	100.1208	98.8456	98.7695	99.0128	101.2172	97.3132	88.0159	95.1538	96.391	99.8887	98.8082	98.2232	99.6083	87.7413	92.5043	99.8689	93.7848	100.4444	96.7349	97.5942	95.0148	97.9993	93.9012	91.6844	98.0285	99.5356	96.1446	100.5544	95.6847	97.4684	100.0679	98.2386	99.4651	101.4263	98.8817	97.642	99.1228	96.8858	100.8261	92.7903	87.8118	94.1429	95.6995	99.053	99.0252
sub-0765	101.1336	99.0837	100.0694	99.616	88.6849	92.599	101.9213	96.0928	99.8866	97.581	97.0897	94.5807	95.8489	97.3196	89.9147	99.856	101.1048	97.1547	101.2422	97.4964	98.6307	99.8522	100.2865	99.2991	99.6142	98.4798	98.0538	100.8969	98.1085	101.9251	95.0453	87.8159	94.4068	94.4047	99.3576	98.6556	97.5504	98.9563	88.6045	93.6344	99.73	96.7778	100.4736	97.6056	96.9246	94.261	98.5858	97.3601	90.8298	99.6806	99.7323	98.5762	101.1954	94.4615	97.0951	99.3469	98.5542	99.2982	100.1313	98.4997	96.8218	99.0564	96.8173	100.3996	97.391	90.0326	93.6852	94.7348	98.0249	98.3263
sub-0766	101.714	98.7753	98.92	95.266	88.5481	94.1164	101.0503	96.3213	98.671	97.8081	96.3875	91.6497	96.0631	98.2732	89.962	97.9628	101.053	98.9581	101.6216	90.3286	98.557	98.6724	99.1567	98.171	97.0594	99.5737	99.552	98.5842	99.3116	102.6759	96.3941	88.6338	96.1544	96.0969	100.6482	96.2982	98.9895	96.6853	88.634	93.2912	100.8543	97.4473	99.3771	97.4285	95.8996	92.3049	96.6974	99.1132	91.1538	97.6797	102.1938	99.1955	102.993	92.0578	100.1649	98.3741	99.6076	98.5238	96.3568	99.8357	98.4588	98.3285	100.2302	103.2476	95.3117	91.4978	97.0299	96.5935	97.9566	97.8801
sub-0767	100.8687	100.8732	97.1101	98.6572	89.4917	93.9182	100.4512	94.2171	102.3804	97.348	98.779	97.1224	99.9274	95.6048	90.936	98.8201	100.5625	99.2	100.8129	95.5581	98.0073	102.3098	98.1782	99.0464	100.1072	98.1	98.3027	98.0807	98.4715	102.5921	96.4823	89.4795	95.1635	94.0301	99.0875	101.6164	97.1576	100.0037	91.2644	94.353	99.7974	94.9385	102.6601	97.3757	99.7131	98.4414	101.4558	96.7978	92.8596	98.6325	101.3906	100.6171	102.5598	98.092	96.7534	102.1156	98.2733	99.9099	100.7671	99.8374	98.5944	97.818	98.1092	100.8937	100.068	93.4656	96.9672	94.8522	97.3962	98.0614
sub-0768	101.505	100.7785	99.7917	101.0881	89.4377	94.7991	103.1914	96.0578	101.0196	97.4068	98.7547	93.2938	101.3253	99.7394	93.1961	98.2823	104.3327	101.9256	105.2022	90.1221	100.6022	100.6711	100.7624	100.0046	99.3131	100.1505	99.091	100.562	100.838	103.022	98.8532	90.7864	97.2978	95.7225	99.1697	99.3539	97.4244	102.7955	88.5074	94.4579	101.3388	94.8243	102.1522	98.9352	97.1275	95.6134	98.9036	98.1664	92.6465	98.6166	100.0617	101.7823	102.0875	97.9345	98.0375	100.5285	98.2804	100.2656	99.1704	99.56	98.4222	99.9306	98.3204	101.7572	95.9472	90.6532	96.1009	95.3057	98.4381	98.3216
sub-0769	101.188	99.223	100.0877	98.6726	91.6321	94.1938	99.8206	96.559	100.8175	98.9195	98.0304	94.1714	99.734	97.7022	91.4814	97.6541	100.2192	99.2984	100.316	95.5979	97.5981	100.3966	98.9682	98.8697	100.0432	99.4469	100.028	97.9855	98.9391	100.0357	97.3851	92.7027	93.8369	95.0678	99.5078	97.2202	99.472	99.1379	90.6021	94.0421	99.9364	93.9272	101.7409	98.238	96.9929	94.6489	98.2709	95.7808	91.1258	98.8147	99.092	99.4168	100.5923	96.9928	97.1949	100.5276	98.2725	99.2527	99.1508	98.9005	98.3744	99.5509	96.7296	100.8294	94.7868	89.498	94.4008	93.2114	98.498	98.0632
sub-0770	101.9119	98.4021	99.5513	100.3523	88.743	94.9173	102.3713	97.3313	99.2057	96.4683	97.5654	92.533	100.0599	99.7296	91.7193	99.8698	102.5263	97.992	102.065	96.0412	99.8155	99.3225	100.6676	100.2386	96.4662	99.5201	99.3025	100.2922	99.7127	103.2184	98.4248	90.0484	98.3267	95.1268	97.9655	96.8167	98.6229	101.3815	87.8	92.0899	98.514	94.3532	99.9578	95.9191	95.915	92.5928	95.8877	96.1851	90.4556	100.0963	99.6371	97.5241	100.3372	95.5008	97.6663	99.0516	99.6068	99.6541	97.2439	98.0184	97.9312	98.3678	96.0567	99.8031	94.5082	88.9073	96.1676	93.3745	98.734	97.7111
sub-0771	100.1857	97.4152	100.6613	93.9396	90.9037	94.4275	99.4898	97.657	96.198	99.2085	96.3161	90.079	99.3364	100.4416	87.78	97.5551	100.2516	103.3388	104.0606	90.9974	99.721	97.9986	99.5334	96.3374	94.3082	101.4432	100.3277	99.1656	99.1744	101.7753	99.3571	94.6876	91.1936	91.4085	98.8639	96.2955	98.4771	94.5762	91.9429	93.8785	100.6271	99.628	97.643	99.8813	97.6513	91.0134	98.1546	101.8263	90.5578	96.7954	99.1088	103.2711	103.7426	91.4911	97.4458	98.1058	97.244	96.6425	96.2764	99.8501	97.6962	99.5047	99.2733	101.2037	97.0824	96.004	91.5882	91.6167	94.7512	95.2313
sub-0772	100.9013	94.3319	99.0618	94.7043	88.4487	92.6155	102.0873	97.5131	92.0438	99.9957	96.651	90.1005	94.4592	100.7547	86.2252	99.0168	99.9185	103.3617	102.6737	90.7159	100.6843	95.3154	99.3059	96.2933	97.656	99.9169	98.4226	100.4329	99.6107	102.4187	99.7362	94.49	92.6107	88.5971	98.5224	94.8741	99.7125	94.936	88.4104	91.9947	101.3106	96.5924	93.5614	97.4144	95.4568	89.7189	97.9157	99.4233	86.9476	100.065	100.1527	103.3889	102.8884	92.9313	101.7805	96.484	101.1109	96.7756	98.3801	99.9452	98.6245	101.2084	98.9264	102.4664	97.2062	90.2924	93.8177	89.9359	92.4538	93.1785
sub-0773	99.3883	99.2498	100.2552	96.2989	88.3124	93.6662	99.6642	92.9995	97.9924	95.6006	97.3859	92.3561	97.0807	96.843	89.8693	97.0909	99.6693	97.619	100.5538	92.8532	96.2662	99.0173	98.0459	97.3341	98.0585	99.63	97.0806	97.5543	97.9372	100.0224	98.7416	86.7122	95.8156	94.2957	99.2345	98.4294	99.9696	97.8791	87.3776	92.15	99.906	93.3691	97.9173	94.6711	95.9418	92.7819	97.5507	95.1522	89.9159	97.5691	98.8111	98.0845	100.7603	93.9608	96.6386	98.6009	98.3018	97.595	98.8727	99.007	97.3592	98.1412	95.9024	100.4191	96.4568	87.4421	91.5798	93.6903	97.6358	97.4784
sub-0774	100.3283	99.8681	98.8436	99.5494	89.7336	94.5162	100.3585	97.5248	99.8814	99.3711	96.0663	95.1245	99.7092	98.357	89.3716	97.579	99.3134	97.3691	99.6733	96.5363	98.6763	99.8155	99.0671	99.0918	100.1954	98.0132	98.6631	99.6787	97.4298	101.2085	98.5885	87.9478	94.4115	91.9576	100.1131	98.6343	96.0331	99.1467	88.4076	95.4118	99.5836	96.4447	100.6658	98.2439	96.9036	94.3925	98.5354	97.7228	90.4817	96.577	98.7314	99.0947	100.559	95.5765	95.8288	99.6169	96.55	99.6125	98.5138	97.7316	97.0516	98.7248	96.2706	98.7706	97.3516	89.762	94.4498	92.9171	97.7552	97.2819
sub-0775	100.9013	100.0271	99.4851	99.4361	87.1153	93.7082	99.7356	95.9165	100.5478	94.7283	97.2435	93.364	97.7679	97.8707	90.1593	98.0997	99.269	98.6345	100.1797	94.7739	97.1413	100.9098	98.3742	99.2402	98.8884	98.9735	98.2394	98.2164	99.4532	102.0846	95.1725	87.5098	97.2327	94.6713	99.121	99.2709	98.9157	99.5006	85.6129	92.9508	98.443	94.5971	100.7466	96.4	96.9172	93.9764	98.6422	96.153	90.4445	98.4678	99.8547	97.4852	100.5072	91.2203	96.2359	99.8841	97.6923	99.0759	99.6929	98.671	97.3474	96.3678	96.7035	101.0204	95.4664	87.2915	95.4091	94.4567	98.0509	98.1359
sub-0776	101.491	101.2905	98.5973	95.713	86.4489	93.1439	100.035	95.5345	98.808	93.3418	96.8142	91.4349	97.5035	97.6745	90.1646	98.0451	102.0793	101.228	102.2985	91.5524	98.5173	100.9906	99.118	97.9539	99.6147	101.3178	99.9426	98.6773	98.4788	101.7596	104.0254	88.1698	95.6855	94.9232	99.5036	100.0804	99.0542	96.875	85.3341	90.325	100.133	91.7057	98.3823	93.5581	95.3927	90.6017	97.5398	94.4159	87.6366	99.3137	99.169	95.0519	99.9441	93.7146	97.8832	100.4236	98.5292	98.3879	99.0011	99.7538	99.5202	98.9468	95.7231	100.855	96.2665	86.2796	93.1354	92.7795	98.6223	98.1342
sub-0777	100.1807	98.2048	99.1378	97.0959	88.3554	93.5854	100.2485	97.9507	99.3022	95.4159	96.3451	89.1876	96.2429	100.706	91.167	99.0847	100.8323	100.9596	102.7069	92.6521	99.3653	99.4901	100.0695	99.3494	95.9364	99.1226	98.576	99.1822	99.6937	102.4636	102.4955	93.0658	95.2925	92.6073	98.2283	97.8099	98.8138	99.8809	87.0027	91.4102	100.798	95.6084	100.4318	95.0615	96.2522	90.6461	97.1583	97.4536	89.3781	99.9481	100.3775	100.9459	103.161	93.6048	99.0723	100.0514	100.4163	98.9483	97.3315	98.7509	98.2309	100.5468	98.0432	102.3016	101.3321	92.0236	93.8583	92.7771	95.6611	96.2206
sub-0778	101.7432	98.0529	100.6218	95.2724	89.4868	93.5951	102.6186	96.0899	97.8546	99.1096	98.1566	91.551	98.1619	100.2701	91.221	99.0299	101.6257	103.0048	104.4324	94.1274	101.8035	99.3195	101.3671	97.4718	95.8261	100.298	98.7146	100.4996	99.532	102.9416	97.871	91.0834	94.7561	94.7577	98.097	96.6904	99.5864	97.31	88.5147	92.0122	100.8032	94.4122	97.6769	98.6044	97.5395	91.4271	97.3027	96.5541	90.226	99.9296	100.6246	101.2468	103.1693	94.2558	99.2693	99.6544	99.6117	96.8927	98.2667	99.5217	98.0272	99.5485	96.1907	100.4592	97.7337	91.6722	90.9835	94.2298	97.4259	96.9924
