rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0775	753.0	465.0	1672.0	1483.0	339.0	3081.0	4378.0	2874.0	638.0	4535.0	2573.0	2992.0	1655.0	3267.0	535.0	1174.0	1179.0	949.0	1491.0	1540.0	3417.0	1028.0	4121.0	3496.0	597.0	5306.0	6559.0	4830.0	3723.0	3235.0	252.0	411.0	338.0	2096.0	76967.9	1027191.0	1333975.720416
sub-0776	904.0	726.0	2836.0	2009.0	438.0	3580.0	6205.0	3954.0	1055.0	6751.0	3226.0	4615.0	2379.0	4243.0	675.0	1837.0	1639.0	994.0	1713.0	2181.0	4723.0	1502.0	5780.0	4721.0	756.0	6917.0	8314.0	5878.0	4191.0	4720.0	369.0	526.0	430.0	2894.0	103610.0	1389714.0	1866539.379402
sub-0777	831.0	525.0	1636.0	1421.0	383.0	2611.0	4418.0	2539.0	660.0	4043.0	2288.0	2488.0	1876.0	2693.0	574.0	1242.0	1223.0	717.0	1157.0	1275.0	3159.0	779.0	4135.0	3542.0	474.0	4497.0	5684.0	4389.0	3088.0	3154.0	280.0	385.0	310.0	1894.0	70368.1	994540.0	1375742.381191
sub-0778	1023.0	605.0	2320.0	1958.0	444.0	3022.0	6642.0	3333.0	1083.0	6274.0	3048.0	4071.0	2019.0	4164.0	563.0	1535.0	1626.0	856.0	1670.0	2067.0	4698.0	1195.0	5108.0	4464.0	598.0	5977.0	7634.0	6195.0	4096.0	3929.0	317.0	541.0	389.0	2190.0	95647.7	1303435.0	1872473.422782
sub-0779	901.0	842.0	1691.0	1793.0	473.0	3042.0	5026.0	3424.0	1015.0	5924.0	3346.0	3280.0	2240.0	3723.0	558.0	1667.0	1399.0	842.0	1866.0	1727.0	4033.0	1151.0	4772.0	3856.0	832.0	6080.0	8031.0	5165.0	4067.0	3673.0	345.0	491.0	407.0	2415.0	90086.3	1237939.0	1828890.515724
sub-0780	1084.0	808.0	2399.0	2116.0	275.0	3846.0	7514.0	4219.0	945.0	6571.0	3329.0	3383.0	2368.0	5040.0	751.0	1592.0	1849.0	840.0	1972.0	1730.0	4372.0	1231.0	5162.0	5218.0	677.0	7074.0	8305.0	7227.0	4512.0	4151.0	364.0	483.0	417.0	2509.0	104328.0	1446924.0	2060780.48943
sub-0781	1010.0	929.0	2789.0	1565.0	575.0	2992.0	6150.0	3398.0	814.0	4678.0	3366.0	3249.0	2282.0	3761.0	651.0	1281.0	1422.0	970.0	1830.0	1173.0	5083.0	1249.0	5485.0	4364.0	749.0	7084.0	7883.0	5378.0	3885.0	3740.0	337.0	499.0	347.0	2144.0	93104.1	1230539.0	1748479.46775
sub-0782	1085.0	1279.0	3227.0	1744.0	427.0	3398.0	5356.0	3753.0	866.0	5764.0	3637.0	3512.0	2392.0	4409.0	634.0	1619.0	1478.0	1135.0	1839.0	1388.0	4565.0	1478.0	6039.0	4668.0	1006.0	8132.0	9384.0	5946.0	5078.0	4108.0	396.0	494.0	456.0	2707.0	103393.0	1413241.0	2008795.335569
sub-0783	900.0	885.0	2576.0	1983.0	481.0	3410.0	5297.0	4381.0	888.0	5795.0	2598.0	3527.0	2208.0	3983.0	621.0	1546.0	1346.0	831.0	1640.0	1542.0	4143.0	1341.0	5163.0	5138.0	671.0	6329.0	7854.0	5633.0	4028.0	4107.0	366.0	491.0	356.0	2542.0	94588.1	1313599.0	1850600.455377
sub-0784	787.0	480.0	1953.0	1621.0	478.0	2703.0	4480.0	3447.0	766.0	5105.0	2555.0	3063.0	1795.0	3209.0	555.0	1756.0	1165.0	830.0	1414.0	1597.0	3295.0	1048.0	4336.0	3124.0	432.0	5883.0	7027.0	5013.0	3215.0	3393.0	286.0	485.0	309.0	1937.0	79541.9	1098835.0	1531469.93419
sub-0785	993.0	607.0	3084.0	2112.0	397.0	3035.0	5594.0	3140.0	812.0	5027.0	2853.0	3717.0	1936.0	3354.0	569.0	1391.0	1215.0	867.0	1452.0	2024.0	3514.0	1046.0	4736.0	3824.0	475.0	6549.0	6821.0	5881.0	3610.0	3173.0	317.0	422.0	329.0	2013.0	86867.4	1075922.0	1464773.60326
sub-0786	967.0	544.0	2736.0	2124.0	395.0	3737.0	6355.0	4890.0	887.0	6002.0	3173.0	4377.0	2184.0	4515.0	574.0	1641.0	1425.0	987.0	1777.0	2230.0	4195.0	1163.0	5522.0	5360.0	722.0	7068.0	9354.0	6159.0	4411.0	3926.0	311.0	450.0	395.0	2444.0	102988.0	1377540.0	1760866.872636
sub-0787	995.0	561.0	2365.0	1971.0	383.0	3605.0	7876.0	3682.0	1115.0	6047.0	3156.0	3982.0	2614.0	3940.0	696.0	1258.0	1582.0	1014.0	2156.0	2304.0	3808.0	1094.0	5003.0	4191.0	653.0	8351.0	7792.0	6791.0	4807.0	3910.0	362.0	468.0	371.0	2612.0	101505.0	1283643.0	1835830.59795
sub-0788	913.0	947.0	1617.0	1769.0	406.0	3152.0	5044.0	2889.0	762.0	5034.0	3141.0	3177.0	1973.0	3392.0	573.0	1611.0	1716.0	987.0	1774.0	1813.0	4204.0	1207.0	4368.0	4068.0	819.0	7149.0	6681.0	5119.0	3749.0	3393.0	276.0	362.0	373.0	2261.0	86714.5	1160031.0	1250044.467535
sub-0789	872.0	767.0	2270.0	1891.0	611.0	3483.0	5174.0	3599.0	752.0	6456.0	3023.0	3322.0	2058.0	3466.0	615.0	1971.0	1546.0	920.0	1719.0	1472.0	4390.0	1286.0	4997.0	4436.0	549.0	7121.0	8835.0	6598.0	3802.0	3522.0	375.0	446.0	371.0	2321.0	94867.8	1332956.0	1854382.470024
sub-0790	843.0	871.0	2089.0	1676.0	331.0	2957.0	5086.0	2889.0	816.0	4683.0	2900.0	2853.0	2201.0	3353.0	544.0	1683.0	1465.0	866.0	1743.0	1322.0	3627.0	1321.0	4324.0	3997.0	639.0	6307.0	6015.0	5755.0	3611.0	3278.0	307.0	410.0	316.0	2520.0	83586.8	1112546.0	1540225.3818
sub-0791	926.0	751.0	2242.0	1479.0	415.0	2870.0	5483.0	3138.0	599.0	5195.0	2345.0	3168.0	1809.0	3662.0	622.0	1657.0	1215.0	781.0	1409.0	1615.0	3296.0	907.0	4710.0	3594.0	660.0	4991.0	6408.0	5110.0	3260.0	3367.0	255.0	463.0	272.0	1989.0	80660.8	1084791.0	1533004.126853
sub-0792	810.0	524.0	2011.0	1555.0	393.0	2598.0	5335.0	2410.0	678.0	3893.0	2595.0	2899.0	1945.0	3207.0	552.0	1619.0	1286.0	772.0	1803.0	1377.0	3627.0	1134.0	4309.0	3313.0	460.0	5307.0	6360.0	4774.0	3395.0	3621.0	281.0	365.0	299.0	2235.0	77741.5	1071842.0	1466842.796897
sub-0793	792.0	670.0	2097.0	1518.0	535.0	2943.0	6113.0	3535.0	792.0	5015.0	3122.0	3257.0	2035.0	3312.0	674.0	1554.0	1278.0	830.0	1518.0	1361.0	3624.0	1137.0	4556.0	4160.0	654.0	6065.0	7022.0	5788.0	3559.0	3747.0	324.0	507.0	336.0	2355.0	86726.0	1157318.0	1556575.924552
sub-0794	847.0	910.0	2441.0	1774.0	428.0	2964.0	5362.0	3267.0	963.0	4924.0	3177.0	3696.0	2307.0	3612.0	630.0	1509.0	1396.0	873.0	1255.0	1794.0	4004.0	1175.0	4640.0	4140.0	752.0	5717.0	7654.0	5758.0	3574.0	3902.0	350.0	410.0	329.0	2007.0	88539.8	1255449.0	1525234.907103
sub-0795	876.0	629.0	2512.0	1597.0	401.0	2798.0	5581.0	3577.0	757.0	4495.0	2796.0	2762.0	1890.0	3647.0	563.0	1547.0	1609.0	723.0	1547.0	1454.0	3813.0	1154.0	4492.0	3913.0	594.0	5646.0	7452.0	5989.0	3704.0	3668.0	359.0	428.0	287.0	2245.0	85506.4	1153653.0	1608222.275036
sub-0796	949.0	1023.0	2591.0	2109.0	596.0	3786.0	4642.0	4008.0	893.0	6374.0	3096.0	3166.0	2141.0	3519.0	626.0	1759.0	1475.0	895.0	1770.0	1876.0	4376.0	1270.0	5281.0	4379.0	968.0	6467.0	8459.0	5740.0	4001.0	4287.0	325.0	446.0	392.0	2346.0	95986.5	1256899.0	1747554.117514
sub-0797	970.0	575.0	2341.0	1602.0	503.0	2817.0	6635.0	2996.0	819.0	5798.0	3158.0	3215.0	2377.0	3494.0	585.0	1669.0	1674.0	780.0	1736.0	1316.0	3982.0	1073.0	4660.0	3979.0	556.0	5863.0	6998.0	5920.0	3550.0	3636.0	392.0	459.0	323.0	2323.0	88734.2	1170125.0	1632064.972257
sub-0798	903.0	520.0	2127.0	1333.0	382.0	2202.0	5718.0	2998.0	940.0	4867.0	2262.0	3107.0	1500.0	3386.0	533.0	1220.0	1410.0	611.0	1243.0	1651.0	3441.0	1049.0	4354.0	3780.0	392.0	4964.0	6006.0	5524.0	3206.0	3022.0	241.0	356.0	288.0	1854.0	77388.5	1069351.0	1563530.828783
sub-0799	1015.0	565.0	1979.0	1682.0	322.0	3204.0	5542.0	3385.0	870.0	5317.0	2885.0	3116.0	2175.0	3605.0	659.0	1536.0	1305.0	912.0	1787.0	1686.0	3572.0	1218.0	4527.0	4621.0	481.0	5913.0	7461.0	5817.0	3846.0	3689.0	305.0	441.0	306.0	2495.0	88232.6	1221735.0	1749055.665255
sub-0800	956.0	515.0	2161.0	1456.0	428.0	2855.0	5234.0	3056.0	933.0	4041.0	2664.0	3195.0	1971.0	3958.0	642.0	1549.0	1370.0	756.0	1360.0	1373.0	4192.0	1074.0	4121.0	4653.0	538.0	5784.0	7320.0	5477.0	4205.0	4254.0	277.0	418.0	384.0	2348.0	85515.4	1070221.0	1134932.970784
sub-0801	805.0	959.0	2156.0	1665.0	437.0	3309.0	4909.0	3303.0	829.0	5608.0	2926.0	3259.0	2255.0	3357.0	634.0	1527.0	1534.0	955.0	1769.0	1650.0	4209.0	1314.0	5195.0	3778.0	735.0	5875.0	7438.0	4830.0	3652.0	3357.0	313.0	446.0	308.0	2397.0	87685.5	1157519.0	1633343.522366
sub-0802	1016.0	922.0	2372.0	1627.0	415.0	2916.0	5171.0	3423.0	807.0	5128.0	2927.0	3698.0	1848.0	3739.0	569.0	1524.0	1221.0	782.0	1365.0	1560.0	3778.0	1213.0	5189.0	3542.0	815.0	6780.0	7236.0	5018.0	3673.0	3258.0	298.0	500.0	357.0	2079.0	86753.2	1220724.0	1303207.398077
sub-0803	938.0	919.0	2565.0	1923.0	397.0	3534.0	6152.0	3657.0	1116.0	6218.0	3417.0	4036.0	2377.0	4229.0	686.0	1620.0	1528.0	1253.0	2238.0	1903.0	4184.0	1559.0	5339.0	4696.0	790.0	7360.0	8798.0	6456.0	4308.0	4241.0	326.0	419.0	408.0	2548.0	102118.0	1367440.0	1873939.51828
sub-0804	947.0	681.0	2209.0	1643.0	433.0	3214.0	5918.0	3703.0	951.0	4868.0	2456.0	3516.0	2036.0	3848.0	704.0	1431.0	1257.0	823.0	1427.0	1437.0	4112.0	1230.0	4684.0	5046.0	594.0	5783.0	6587.0	5633.0	3819.0	4219.0	211.0	463.0	319.0	2316.0	88516.0	1216085.0	1700629.969285
sub-0805	841.0	854.0	2224.0	1635.0	443.0	2987.0	5869.0	3129.0	977.0	4780.0	2709.0	2985.0	1974.0	3417.0	558.0	1510.0	1594.0	794.0	1249.0	1461.0	3563.0	1336.0	4338.0	3816.0	492.0	5269.0	6419.0	5783.0	3508.0	3195.0	270.0	445.0	306.0	1949.0	82667.4	1214851.0	1632497.021483
sub-0806	726.0	653.0	1368.0	1409.0	400.0	2697.0	4794.0	2879.0	740.0	5190.0	2051.0	3075.0	1794.0	2889.0	616.0	1420.0	989.0	747.0	1387.0	1270.0	2888.0	930.0	3865.0	3627.0	632.0	5992.0	6610.0	4833.0	3234.0	2760.0	300.0	383.0	245.0	1863.0	75251.2	1042413.0	1494312.540275
sub-0807	1103.0	805.0	2006.0	1771.0	330.0	2742.0	4724.0	2926.0	889.0	4858.0	2816.0	3281.0	2034.0	3336.0	527.0	1543.0	1295.0	730.0	1444.0	1471.0	3223.0	1092.0	4284.0	3838.0	644.0	6218.0	6411.0	5180.0	3735.0	3985.0	299.0	411.0	339.0	2132.0	82420.6	1100197.0	1555218.410625
sub-0808	755.0	761.0	2020.0	1597.0	331.0	3118.0	4341.0	3039.0	677.0	4565.0	2528.0	2958.0	1897.0	2962.0	517.0	1397.0	1169.0	720.0	1518.0	1612.0	3697.0	1063.0	4359.0	3632.0	654.0	5292.0	6546.0	4170.0	3500.0	3182.0	270.0	417.0	299.0	2343.0	77885.8	1066896.0	1463618.619227
sub-0809	881.0	494.0	1756.0	1237.0	263.0	2464.0	4975.0	2447.0	716.0	4509.0	2119.0	2828.0	1755.0	3073.0	643.0	1509.0	1317.0	710.0	1450.0	1248.0	3359.0	881.0	3705.0	3457.0	439.0	4717.0	6068.0	4619.0	3724.0	3123.0	264.0	344.0	281.0	1923.0	73296.6	1038111.0	1415072.931131
sub-0810	916.0	868.0	2251.0	2025.0	478.0	2936.0	5888.0	3393.0	845.0	6233.0	2859.0	4031.0	1973.0	3277.0	658.0	1396.0	1786.0	940.0	1619.0	1820.0	4020.0	1223.0	5199.0	4260.0	749.0	6671.0	6653.0	5750.0	3482.0	3154.0	353.0	508.0	343.0	2204.0	90753.8	1252803.0	1739937.411737
sub-0811	790.0	1110.0	2229.0	1522.0	384.0	2817.0	4546.0	2597.0	877.0	4311.0	2802.0	3809.0	1995.0	3159.0	616.0	1191.0	1569.0	831.0	1449.0	1441.0	3318.0	1215.0	4465.0	3781.0	857.0	6326.0	6734.0	4866.0	3864.0	3411.0	353.0	447.0	332.0	2638.0	82640.3	1161293.0	1593577.902864
sub-0812	1221.0	1305.0	2825.0	1754.0	265.0	3426.0	7031.0	3536.0	885.0	4826.0	2560.0	3340.0	1903.0	4270.0	744.0	2008.0	1186.0	850.0	1634.0	1717.0	4323.0	1776.0	4837.0	4705.0	1006.0	6844.0	7934.0	5799.0	4195.0	4834.0	325.0	417.0	283.0	2725.0	97281.5	1295464.0	1722734.158848
sub-0813	1207.0	909.0	2025.0	1823.0	422.0	3796.0	6102.0	4004.0	923.0	5970.0	3244.0	3815.0	2427.0	4397.0	731.0	1856.0	1699.0	1072.0	2075.0	1850.0	5159.0	1655.0	5614.0	5052.0	724.0	6777.0	8022.0	6815.0	4405.0	4397.0	355.0	484.0	329.0	2615.0	102748.0	1409745.0	1985255.609815
sub-0814	1023.0	628.0	2043.0	1788.0	348.0	3006.0	4517.0	2694.0	670.0	4751.0	2511.0	3150.0	1613.0	3230.0	584.0	1356.0	1158.0	726.0	1333.0	1708.0	3241.0	982.0	4594.0	3167.0	651.0	5223.0	6312.0	4023.0	3597.0	2901.0	323.0	431.0	299.0	1848.0	76429.9	1012782.0	1364946.772543
sub-0815	784.0	557.0	2032.0	1131.0	353.0	2545.0	3998.0	2715.0	861.0	4428.0	2421.0	2629.0	1681.0	3222.0	515.0	1455.0	1381.0	864.0	1706.0	1162.0	3984.0	994.0	4521.0	3688.0	481.0	6385.0	7106.0	4436.0	3560.0	4112.0	323.0	433.0	337.0	2178.0	78976.7	1090223.0	1634331.454182
sub-0816	1029.0	727.0	2233.0	1853.0	305.0	3050.0	6215.0	3383.0	767.0	5298.0	2515.0	3532.0	2136.0	4195.0	705.0	1688.0	1553.0	840.0	1677.0	2062.0	4146.0	1193.0	5006.0	4387.0	702.0	6783.0	7746.0	5911.0	4299.0	4058.0	353.0	395.0	344.0	2826.0	93899.6	1222064.0	1787133.539524
sub-0817	947.0	763.0	2101.0	1760.0	380.0	3177.0	4792.0	3211.0	785.0	4892.0	2698.0	3103.0	2062.0	3326.0	502.0	1494.0	1525.0	690.0	1320.0	1501.0	3928.0	1146.0	4752.0	4059.0	475.0	6060.0	6459.0	4584.0	3482.0	3023.0	318.0	419.0	345.0	2008.0	82082.7	1073302.0	1414439.226245
sub-0818	822.0	494.0	2170.0	1581.0	292.0	2652.0	5192.0	3094.0	829.0	5043.0	2467.0	3366.0	1837.0	3673.0	612.0	1427.0	1371.0	828.0	1537.0	1511.0	3956.0	1056.0	4783.0	3755.0	485.0	5711.0	6658.0	5259.0	3679.0	3077.0	304.0	365.0	295.0	2058.0	82193.9	1128043.0	1347667.439282
sub-0819	803.0	548.0	2467.0	1730.0	373.0	3354.0	5472.0	3448.0	1051.0	5655.0	3194.0	3677.0	2226.0	3529.0	586.0	1545.0	1525.0	1076.0	1737.0	1520.0	4740.0	1121.0	5285.0	4708.0	517.0	6216.0	8430.0	5813.0	4074.0	4254.0	344.0	425.0	385.0	2579.0	94399.1	1301759.0	1956173.113481
sub-0820	825.0	540.0	2214.0	1897.0	502.0	2855.0	3870.0	3253.0	941.0	5265.0	2534.0	3142.0	1889.0	3229.0	573.0	1424.0	1278.0	854.0	1454.0	1796.0	3695.0	1108.0	4417.0	3585.0	522.0	5824.0	5910.0	4529.0	3770.0	3790.0	298.0	480.0	323.0	2397.0	80979.5	1055397.0	1474129.645242
sub-0821	811.0	554.0	1977.0	1633.0	461.0	2526.0	5004.0	2554.0	843.0	5006.0	2127.0	3271.0	1935.0	2813.0	627.0	1523.0	1304.0	717.0	1458.0	1809.0	3021.0	1101.0	4466.0	3528.0	510.0	5205.0	6567.0	4573.0	3083.0	2704.0	317.0	417.0	264.0	2027.0	76720.6	1032342.0	1509556.124391
sub-0822	985.0	722.0	2063.0	1771.0	458.0	2708.0	5894.0	3474.0	906.0	5543.0	2767.0	3723.0	1998.0	3667.0	585.0	1409.0	1287.0	778.0	1537.0	2075.0	3915.0	1054.0	4682.0	4222.0	532.0	6115.0	6465.0	5856.0	3804.0	3759.0	329.0	541.0	326.0	2219.0	88166.9	1204856.0	1446521.654495
sub-0823	970.0	491.0	1970.0	1761.0	357.0	2919.0	4883.0	2990.0	860.0	4922.0	3014.0	3420.0	1867.0	3370.0	667.0	1418.0	1132.0	886.0	1536.0	1686.0	4140.0	1067.0	4529.0	3849.0	479.0	6249.0	7238.0	5433.0	3664.0	3817.0	333.0	406.0	352.0	2148.0	84820.5	1131901.0	1535232.652471
sub-0824	967.0	667.0	1838.0	1490.0	475.0	3066.0	4708.0	3415.0	762.0	4927.0	2826.0	2897.0	1823.0	3475.0	553.0	1356.0	1404.0	818.0	1579.0	1221.0	3997.0	1147.0	4664.0	3964.0	695.0	6726.0	7506.0	5304.0	3707.0	3859.0	287.0	512.0	411.0	2146.0	85184.8	1103973.0	1133056.765754
sub-0825	861.0	1100.0	1984.0	1669.0	437.0	2954.0	5199.0	3461.0	663.0	6139.0	2644.0	3048.0	2177.0	3647.0	571.0	1608.0	1176.0	925.0	1419.0	1360.0	4257.0	1556.0	5940.0	3840.0	721.0	7178.0	7665.0	5301.0	3703.0	3003.0	373.0	461.0	314.0	2176.0	89524.3	1171855.0	1624677.756782
sub-0826	986.0	652.0	2742.0	1221.0	354.0	2576.0	4817.0	3129.0	798.0	4009.0	2513.0	2710.0	1898.0	3280.0	610.0	1362.0	1205.0	860.0	1408.0	1279.0	3682.0	1112.0	4527.0	3390.0	528.0	5540.0	7019.0	4709.0	3481.0	3040.0	267.0	463.0	293.0	2062.0	78513.1	1037975.0	1341128.502979
sub-0827	1092.0	752.0	2248.0	1633.0	416.0	3229.0	6317.0	3488.0	845.0	5258.0	2551.0	2987.0	2292.0	4157.0	596.0	1438.0	1734.0	842.0	1669.0	1355.0	4414.0	1111.0	4839.0	5056.0	703.0	5965.0	6902.0	5963.0	4175.0	3824.0	334.0	454.0	298.0	2272.0	91200.9	1214192.0	1751444.782356
sub-0828	912.0	657.0	1975.0	1649.0	471.0	3000.0	6159.0	3503.0	1062.0	5033.0	3038.0	3604.0	2412.0	3686.0	588.0	1274.0	1578.0	1002.0	1951.0	1767.0	4115.0	1235.0	4688.0	4755.0	623.0	6943.0	7224.0	6211.0	3310.0	3913.0	357.0	475.0	293.0	2498.0	91921.1	1275319.0	1814807.574048
sub-0829	1056.0	1106.0	2494.0	1612.0	478.0	3089.0	5951.0	3569.0	860.0	5656.0	3144.0	3000.0	2402.0	3930.0	540.0	1602.0	1565.0	918.0	2090.0	1436.0	5412.0	1578.0	5599.0	4171.0	919.0	8513.0	9466.0	5998.0	4377.0	4983.0	330.0	588.0	414.0	2602.0	101430.0	1390918.0	1822664.575246
sub-0830	816.0	734.0	2567.0	1790.0	478.0	3177.0	5693.0	3716.0	975.0	5212.0	2848.0	3670.0	2010.0	3944.0	703.0	1875.0	1338.0	879.0	1414.0	1962.0	3885.0	1368.0	5147.0	3792.0	705.0	6892.0	7805.0	5721.0	3818.0	4047.0	330.0	504.0	374.0	2603.0	92653.6	1230536.0	1757555.381996
sub-0831	915.0	578.0	2554.0	1670.0	522.0	3252.0	5234.0	3265.0	949.0	4719.0	3234.0	2963.0	1964.0	3629.0	647.0	1552.0	1195.0	890.0	1386.0	1593.0	3731.0	1338.0	4592.0	4145.0	535.0	5994.0	8255.0	5340.0	3673.0	3619.0	344.0	462.0	317.0	2168.0	87223.7	1186968.0	1652097.336302
sub-0832	1041.0	555.0	2430.0	1517.0	367.0	3409.0	5996.0	4191.0	918.0	5097.0	3598.0	3160.0	2424.0	4032.0	748.0	2164.0	1581.0	1083.0	2145.0	1339.0	5042.0	1165.0	5691.0	5031.0	1064.0	7020.0	10009.0	7743.0	4684.0	5478.0	268.0	566.0	447.0	3123.0	105090.0	1397510.0	1840297.56391
sub-0833	723.0	584.0	2011.0	1256.0	313.0	3006.0	5229.0	2668.0	733.0	4860.0	2293.0	3021.0	1707.0	2978.0	566.0	1438.0	1201.0	813.0	1318.0	1135.0	4187.0	1053.0	4683.0	3502.0	595.0	6204.0	7108.0	5119.0	2952.0	3418.0	319.0	428.0	301.0	1927.0	79647.9	1115829.0	1543774.876918
sub-0834	621.0	605.0	1711.0	1906.0	374.0	2590.0	5028.0	2860.0	805.0	5824.0	2514.0	2900.0	2074.0	3249.0	631.0	1417.0	1316.0	712.0	1520.0	1653.0	3499.0	959.0	4341.0	3980.0	547.0	6081.0	6029.0	5371.0	3227.0	3665.0	258.0	441.0	302.0	2405.0	81414.4	1134388.0	1609076.736117
sub-0835	1046.0	949.0	2815.0	1545.0	439.0	3511.0	6653.0	2854.0	1089.0	5000.0	2929.0	2994.0	2240.0	3396.0	795.0	1608.0	1661.0	1085.0	2003.0	1365.0	3818.0	1272.0	4810.0	4434.0	808.0	6605.0	8231.0	6439.0	3820.0	3310.0	358.0	427.0	312.0	2388.0	93001.0	1195375.0	1685087.488209
sub-0836	1083.0	730.0	2460.0	1748.0	369.0	3606.0	7556.0	3525.0	967.0	5864.0	3074.0	3193.0	1922.0	4402.0	616.0	1359.0	1460.0	1027.0	1733.0	1679.0	3817.0	1091.0	5297.0	3875.0	518.0	7126.0	7011.0	5394.0	4188.0	3267.0	348.0	511.0	335.0	2190.0	93339.6	1204072.0	1773149.921129
sub-0837	1125.0	908.0	2364.0	1504.0	425.0	3330.0	6078.0	3937.0	936.0	4841.0	2852.0	2970.0	2048.0	4526.0	780.0	1722.0	1226.0	863.0	1340.0	1370.0	4037.0	1332.0	4849.0	4548.0	784.0	6771.0	7945.0	5595.0	4541.0	4679.0	342.0	433.0	361.0	2802.0	94161.3	1266349.0	1883422.707896
sub-0838	676.0	489.0	1832.0	1355.0	397.0	2697.0	4475.0	2383.0	803.0	4518.0	2105.0	2496.0	1687.0	2627.0	607.0	1271.0	1138.0	748.0	1434.0	1218.0	3211.0	1122.0	3825.0	3207.0	382.0	5159.0	5322.0	4159.0	3288.0	2825.0	273.0	382.0	264.0	1855.0	70231.3	1015469.0	1442195.467024
sub-0839	805.0	860.0	2699.0	1607.0	362.0	2862.0	4855.0	3316.0	897.0	5588.0	2986.0	3056.0	1923.0	3271.0	696.0	1465.0	1154.0	899.0	1583.0	1529.0	3737.0	1146.0	5387.0	3689.0	657.0	5750.0	6921.0	5235.0	3205.0	3266.0	318.0	470.0	308.0	2036.0	84525.2	1123341.0	1266132.704001
sub-0840	936.0	663.0	2292.0	1691.0	375.0	3755.0	6526.0	3345.0	938.0	5936.0	3493.0	3658.0	2546.0	4146.0	802.0	1898.0	1293.0	1018.0	1870.0	1635.0	4992.0	1341.0	5351.0	6120.0	628.0	7292.0	8454.0	6074.0	4668.0	4120.0	319.0	511.0	420.0	2898.0	102003.0	1370273.0	1972793.885924
sub-0841	766.0	751.0	2625.0	1934.0	485.0	2906.0	5060.0	3979.0	784.0	5300.0	2787.0	2929.0	2184.0	3549.0	554.0	1700.0	1530.0	939.0	1947.0	1823.0	4409.0	1258.0	5067.0	4427.0	646.0	6770.0	8283.0	5448.0	3186.0	3575.0	379.0	446.0	295.0	2329.0	91042.7	1194737.0	1691526.938832
sub-0842	1210.0	1197.0	2907.0	1896.0	711.0	4195.0	6098.0	4534.0	1084.0	7061.0	3593.0	4365.0	2411.0	4054.0	855.0	1483.0	1668.0	1178.0	2266.0	1929.0	4837.0	1892.0	5998.0	4996.0	987.0	8671.0	8876.0	6461.0	4005.0	4523.0	422.0	649.0	371.0	2665.0	109982.0	1530166.0	2081226.886794
sub-0843	825.0	654.0	2031.0	1457.0	438.0	2871.0	5011.0	3053.0	898.0	4830.0	2716.0	3394.0	2106.0	3073.0	605.0	1689.0	1471.0	865.0	1982.0	1351.0	3943.0	1182.0	4298.0	3891.0	448.0	6173.0	6883.0	4992.0	3985.0	3581.0	354.0	468.0	379.0	2655.0	84496.3	1187123.0	1221050.314317
sub-0844	903.0	584.0	1768.0	1633.0	488.0	3232.0	5516.0	3380.0	708.0	5364.0	2546.0	3119.0	1938.0	2903.0	556.0	1404.0	1237.0	791.0	1334.0	1636.0	3525.0	898.0	4188.0	3341.0	669.0	5117.0	5563.0	4279.0	2987.0	3152.0	283.0	401.0	267.0	1961.0	77666.6	1090641.0	1434955.890016
sub-0845	751.0	716.0	2837.0	1289.0	505.0	2972.0	4544.0	3160.0	737.0	4575.0	2963.0	2625.0	2073.0	3178.0	765.0	1618.0	1681.0	887.0	1492.0	1321.0	3806.0	1215.0	5234.0	3596.0	610.0	4962.0	7755.0	4991.0	3727.0	3545.0	331.0	490.0	410.0	2286.0	83632.9	1252388.0	1709448.215324
sub-0846	1000.0	613.0	1820.0	1888.0	345.0	3043.0	5116.0	3606.0	842.0	5460.0	2884.0	3128.0	2157.0	3577.0	578.0	1348.0	1818.0	1004.0	2082.0	1670.0	3847.0	1095.0	4407.0	4364.0	599.0	5684.0	5736.0	4768.0	3604.0	3503.0	326.0	461.0	297.0	2092.0	84749.1	1238830.0	1770066.620696
sub-0847	897.0	711.0	2737.0	1671.0	447.0	2980.0	5351.0	3602.0	688.0	4568.0	2593.0	3317.0	2138.0	3535.0	606.0	1555.0	1554.0	792.0	1594.0	1615.0	3884.0	1165.0	4875.0	3929.0	588.0	5762.0	7838.0	5095.0	3913.0	3756.0	316.0	456.0	298.0	2198.0	87016.9	1178485.0	1685031.366552
